Time (s),Motor Speed (RPM),Engine Speed (RPM),Throttle (%),Intake Temperature (C),Engine Coolant Temperature 1 (C),Engine Coolant Temperature 2 (C),Barometric Pressure (kpa),Fuel Trim,Fuel Consumption (g/min),Fuel Consumed (g),Expected BSFC (g/kW.hr),Actual BSFC (g/kW.hr),Expected Max Power (W),Bus Voltage (V),GCU Current (A),Battery Current (A),Power Generated (W),GCU Phase Current (A),Inverter Temperature (C),Target Fuel Pressure (bar),Fuel Pressure (bar),Fuel Pump Speed (RPM),Cooling Pump Speed (RPM), Fans On (qty), PWM Uptime (s)
568.54,-0.0,0,5,37,28,28,100,0.00,-0.0,0,0,0,0.00,49.95,0.3,0.58,13,0.00,33,3.1,2.8,0,4074,0,0
568.79,-0.0,0,5,37,28,28,100,0.00,-0.0,0,0,0,0.00,49.95,0.3,0.63,14,0.00,33,3.1,2.8,1,4081,0,0
569.04,-0.1,0,5,37,28,28,100,0.00,-0.0,0,0,0,0.00,49.95,0.3,0.54,14,0.00,33,3.1,2.8,0,4059,0,0
569.29,-0.0,0,5,37,28,28,100,0.00,-0.0,0,0,0,0.00,49.95,0.3,0.53,14,0.00,33,3.1,2.8,3,4065,0,0
569.54,-0.1,0,5,37,28,28,100,0.00,-0.0,0,0,0,0.00,49.95,0.3,0.54,14,0.00,33,3.1,2.8,0,4058,0,0
569.79,0.0,0,5,37,28,28,100,0.00,-0.0,0,0,0,0.00,49.95,0.3,0.63,14,0.00,33,3.1,2.8,4,4070,0,0
570.04,0.2,0,5,37,28,28,100,0.00,-0.0,0,0,0,0.00,49.95,0.3,0.56,14,0.00,33,3.1,2.8,0,4061,0,0
570.29,-0.2,0,5,37,28,28,100,0.00,-0.0,0,0,0,0.00,49.95,0.3,0.63,13,0.00,33,3.1,2.8,3,4067,0,0
570.54,-0.1,0,5,37,28,28,100,0.00,-0.0,0,0,0,0.00,49.95,0.3,0.56,14,0.00,33,3.1,2.8,0,4062,0,0
570.79,-0.1,0,5,37,28,29,100,0.00,-0.0,0,0,0,0.00,49.95,0.3,0.57,14,0.00,33,3.1,2.8,2,4064,0,0
571.04,0.1,0,5,37,28,29,100,0.00,-0.0,0,0,0,0.00,49.95,0.3,0.56,14,0.00,33,3.1,2.8,0,4075,0,0
571.29,-0.1,0,5,37,28,29,100,0.00,-0.0,0,0,0,0.00,49.95,0.3,0.59,14,0.00,33,3.1,2.8,0,4105,0,0
571.54,0.2,0,5,37,28,29,100,0.00,-0.0,0,0,0,0.00,49.95,0.3,0.57,14,0.00,33,3.1,2.8,0,4075,0,0
571.79,-0.1,0,5,37,28,28,100,0.00,-0.0,0,0,0,0.00,49.95,0.3,0.57,14,0.00,33,3.1,2.8,0,4092,0,0
572.04,-0.1,0,5,37,28,28,100,0.00,-0.0,0,0,0,0.00,49.95,0.3,0.55,14,0.00,33,3.1,2.8,0,4118,0,0
572.29,0.1,0,5,37,28,29,100,0.00,-0.0,0,0,0,0.00,49.95,0.3,0.60,13,0.00,33,3.1,2.8,1,4092,0,0
572.54,0.0,0,5,37,28,29,100,0.00,-0.0,0,0,0,0.00,49.95,0.3,0.57,14,0.00,33,3.1,2.8,0,4091,0,0
572.79,-0.0,0,5,37,28,28,100,0.00,-0.0,0,0,0,0.00,49.95,0.3,0.66,14,0.00,33,3.1,2.8,5,4074,0,0
573.04,0.0,0,5,37,28,28,100,0.00,-0.0,0,0,0,0.00,49.95,0.3,0.56,13,0.00,33,3.1,2.8,0,4111,0,0
573.29,-0.3,0,5,37,28,29,100,0.00,-0.0,0,0,0,0.00,49.95,0.3,0.68,14,0.00,33,3.1,2.8,2,4102,0,0
573.54,0.0,0,5,37,28,29,100,0.00,-0.0,0,0,0,0.00,49.95,0.3,0.55,13,0.00,33,3.1,2.8,0,4091,0,0
573.79,-0.1,0,5,37,28,29,100,0.00,-0.0,0,0,0,0.00,49.95,0.3,0.66,14,0.00,33,3.1,2.8,0,4095,0,0
574.04,0.0,0,5,37,28,29,100,0.00,-0.0,0,0,0,0.00,49.95,0.3,0.55,14,0.00,33,3.1,2.8,0,4105,0,0
574.29,-0.2,0,5,37,28,29,100,0.00,-0.0,0,0,0,0.00,49.95,0.3,0.69,13,0.00,33,3.1,2.8,0,4103,0,0
574.54,0.1,0,5,37,28,29,100,0.00,-0.0,0,0,0,0.00,49.95,0.3,0.54,14,0.00,33,3.1,2.8,0,4074,0,0
574.79,-0.2,0,5,37,28,28,100,0.00,-0.0,0,0,0,0.00,49.95,0.3,0.55,14,0.00,33,3.1,2.8,0,4103,0,0
575.04,-0.0,0,5,37,28,28,100,0.00,-0.0,0,0,0,0.00,49.95,0.3,0.54,13,0.00,33,3.1,2.8,0,4092,0,0
575.29,-0.1,0,5,37,28,29,100,0.00,-0.0,0,0,0,0.00,49.95,0.3,0.66,14,0.00,33,3.1,2.8,0,4099,0,0
575.54,0.1,0,5,37,28,29,100,0.00,-0.0,0,0,0,0.00,49.95,0.3,0.55,14,0.00,33,3.1,2.8,0,4067,0,0
575.79,-0.0,0,5,37,28,28,100,0.00,-0.0,0,0,0,0.00,49.95,0.3,0.64,13,0.00,33,3.1,2.8,1,4072,0,0
576.04,0.1,0,5,37,28,28,100,0.00,-0.0,0,0,0,0.00,49.95,0.3,0.64,13,0.00,33,3.1,2.8,0,4087,0,0
576.29,-0.0,0,5,37,28,29,100,0.00,-0.0,0,0,0,0.00,49.95,0.3,0.54,13,0.00,33,3.1,2.8,0,4091,0,0
576.54,-0.2,0,5,37,28,29,100,0.00,-0.0,0,0,0,0.00,49.95,0.3,0.53,13,0.00,33,3.1,2.8,0,4116,0,0
576.79,-0.1,0,5,37,28,29,100,0.00,-0.0,0,0,0,0.00,49.95,0.3,0.59,14,0.00,33,3.1,2.8,0,4118,0,0
577.04,-0.1,0,5,37,28,29,100,0.00,-0.0,0,0,0,0.00,49.95,0.3,0.55,13,0.00,33,3.1,2.8,0,4124,0,0
577.29,-0.0,0,5,37,28,29,100,0.00,-0.0,0,0,0,0.00,49.95,0.3,0.59,13,0.00,33,3.1,2.8,2,4114,0,0
577.54,-0.1,0,5,37,28,29,100,0.00,-0.0,0,0,0,0.00,49.95,0.3,0.57,13,0.00,33,3.1,2.8,0,4071,0,0
577.79,-0.2,0,5,37,28,29,100,0.00,-0.0,0,0,0,0.00,49.95,0.3,0.63,13,0.00,33,3.1,2.8,0,4108,0,0
578.04,-0.0,0,5,37,28,29,100,0.00,-0.0,0,0,0,0.00,49.95,0.3,0.55,13,0.00,33,3.1,2.8,0,4119,0,0
578.29,-0.2,0,5,37,28,29,100,0.00,-0.0,0,0,0,0.00,49.95,0.3,0.57,13,0.00,33,3.1,2.8,2,4099,0,0
578.54,-0.1,0,5,37,28,29,100,0.00,-0.0,0,0,0,0.00,49.95,0.3,0.54,13,0.00,33,3.1,2.8,0,4101,0,0
578.79,-0.1,0,5,37,28,29,100,0.00,-0.0,0,0,0,0.00,49.95,0.3,0.62,14,0.00,33,3.1,2.8,1,4127,0,0
579.04,-0.0,0,5,37,28,29,100,0.00,-0.0,0,0,0,0.00,49.95,0.3,0.57,13,0.00,33,3.1,2.8,0,4100,0,0
579.29,-0.2,0,5,37,28,29,100,0.00,-0.0,0,0,0,0.00,49.95,0.3,0.62,14,0.00,33,3.1,2.8,2,4080,0,0
579.54,-0.0,0,5,37,28,29,100,0.00,-0.0,0,0,0,0.00,49.95,0.3,0.63,13,0.00,33,3.1,2.8,0,4102,0,0
579.79,0.1,0,5,37,28,29,100,0.00,-0.0,0,0,0,0.00,49.95,0.3,0.58,13,0.00,33,3.1,2.8,2,4114,0,0
580.04,-0.0,0,5,37,28,29,100,0.00,-0.0,0,0,0,0.00,49.95,0.3,0.57,13,0.00,33,3.1,2.8,0,4099,0,0
580.29,0.1,0,5,37,28,29,100,0.00,-0.0,0,0,0,0.00,49.95,0.3,0.68,13,0.00,33,3.1,2.8,0,4096,0,0
580.54,-0.0,0,5,37,28,29,100,0.00,-0.0,0,0,0,0.00,49.95,0.3,0.57,13,0.00,33,3.1,2.8,0,4106,0,0
580.79,-0.2,0,5,37,28,29,100,0.00,-0.0,0,0,0,0.00,49.95,0.3,0.65,13,0.00,33,3.1,2.8,1,4107,0,0
581.04,0.1,0,5,37,28,29,100,0.00,-0.0,0,0,0,0.00,49.95,0.3,0.57,13,0.00,33,3.1,2.8,0,4118,0,0
581.29,0.1,0,5,37,28,29,100,0.00,-0.0,0,0,0,0.00,49.95,0.3,0.62,13,0.00,33,3.1,2.8,1,4109,0,0
581.54,-0.1,0,5,37,28,29,99,0.00,-0.0,0,0,0,0.00,49.95,0.3,0.57,13,0.00,33,3.1,2.8,0,4109,0,0
581.79,-0.0,0,5,37,28,29,99,0.00,-0.0,0,0,0,0.00,49.95,0.3,0.64,13,0.00,33,3.1,2.8,0,4085,0,0
582.04,-0.1,0,5,37,28,29,99,0.00,-0.0,0,0,0,0.00,49.95,0.3,0.55,13,0.00,33,3.1,2.8,0,4104,0,0
582.29,-0.1,0,5,37,28,29,99,0.00,-0.0,0,0,0,0.00,49.95,0.3,0.63,13,0.00,33,3.1,2.8,0,4103,0,0
582.54,0.1,0,5,37,28,29,100,0.00,-0.0,0,0,0,0.00,49.95,0.3,0.55,13,0.00,33,3.1,2.8,0,4110,0,0
582.79,-0.1,0,5,37,28,29,100,0.00,-0.0,0,0,0,0.00,49.94,0.3,0.64,13,0.00,33,3.1,2.8,1,4090,0,0
583.04,-0.1,0,5,37,28,29,100,0.00,-0.0,0,0,0,0.00,49.94,0.3,0.62,14,0.00,33,3.1,2.8,0,4102,0,0
583.29,-0.1,0,5,37,28,29,100,0.00,-0.0,0,0,0,0.00,49.95,0.3,0.64,14,0.00,33,3.1,2.8,2,4073,0,0
583.54,-0.2,0,5,37,28,29,99,0.00,-0.0,0,0,0,0.00,49.95,0.3,0.53,13,0.00,33,3.1,2.8,0,4115,0,0
583.79,0.1,0,5,37,28,29,99,0.00,-0.0,0,0,0,0.00,49.95,0.3,0.58,13,0.00,33,3.1,2.8,1,4102,0,0
584.04,0.2,0,5,37,28,29,99,0.00,-0.0,0,0,0,0.00,49.95,0.3,0.53,14,0.00,33,3.1,2.8,0,4100,0,0
584.29,0.1,0,5,37,28,29,99,0.00,-0.0,0,0,0,0.00,49.95,0.3,0.56,13,0.00,33,3.1,2.8,0,4106,0,0
584.54,-0.0,0,5,37,28,29,100,0.00,-0.0,0,0,0,0.00,49.95,0.3,0.55,13,0.00,33,3.1,2.8,0,4104,0,0
584.79,-0.2,0,5,37,28,29,100,0.00,-0.0,0,0,0,0.00,49.95,0.3,0.56,13,0.00,33,3.1,2.8,2,4094,0,0
585.04,0.0,0,5,37,28,29,100,0.00,-0.0,0,0,0,0.00,49.95,0.3,0.58,14,0.00,33,3.1,2.8,0,4119,0,0
585.29,-0.1,0,5,37,29,29,100,0.00,-0.0,0,0,0,0.00,49.95,0.3,0.66,13,0.00,33,3.1,2.8,0,4098,0,0
585.54,0.1,0,5,37,29,29,99,0.00,-0.0,0,0,0,0.00,49.95,0.3,0.66,13,0.00,33,3.1,2.8,0,4097,0,0
585.79,-0.0,0,5,37,29,29,99,0.00,-0.0,0,0,0,0.00,49.95,0.3,0.66,14,0.00,33,3.1,2.8,0,4111,0,0
586.04,-0.2,0,5,37,29,29,99,0.00,-0.0,0,0,0,0.00,49.95,0.3,0.56,13,0.00,33,3.1,2.8,0,4095,0,0
586.29,-0.0,0,5,37,29,29,99,0.00,-0.0,0,0,0,0.00,49.95,0.3,0.61,13,0.00,33,3.1,2.8,0,4118,0,0
586.54,0.0,0,5,37,29,29,100,0.00,-0.0,0,0,0,0.00,49.95,0.3,0.55,13,0.00,33,3.1,2.8,0,4101,0,0
586.79,0.1,0,5,37,28,29,100,0.00,-0.0,0,0,0,0.00,49.95,0.3,0.61,13,0.00,33,3.1,2.8,0,4099,0,0
587.04,-0.1,0,5,37,28,29,100,0.00,-0.0,0,0,0,0.00,49.95,0.3,0.55,13,0.00,33,3.1,2.8,0,4104,0,0
587.29,-0.1,0,5,37,29,29,100,0.00,-0.0,0,0,0,0.00,49.95,0.3,0.67,13,0.00,33,3.1,2.8,0,4117,0,0
587.54,0.1,0,5,37,29,29,100,0.00,-0.0,0,0,0,0.00,49.95,0.3,0.53,13,0.00,33,3.1,2.8,0,4083,0,0
587.79,0.1,0,5,37,28,29,100,0.00,-0.0,0,0,0,0.00,49.95,0.3,0.57,13,0.00,33,3.1,2.8,0,4093,0,0
588.04,0.1,0,5,37,28,29,100,0.00,-0.0,0,0,0,0.00,49.95,0.3,0.54,13,0.00,33,3.1,2.8,0,4097,0,0
588.29,-0.0,0,5,37,29,29,100,0.00,-0.0,0,0,0,0.00,49.95,0.3,0.67,13,0.00,33,3.1,2.8,0,4104,0,0
588.54,-0.0,0,5,37,29,29,100,0.00,-0.0,0,0,0,0.00,49.95,0.3,0.53,13,0.00,33,3.1,2.8,0,4101,0,0
588.79,0.1,0,5,37,29,29,100,0.00,-0.0,0,0,0,0.00,49.95,0.3,0.61,13,0.00,33,3.1,2.8,0,4097,0,0
589.04,-0.0,0,5,37,29,29,100,0.00,-0.0,0,0,0,0.00,49.95,0.3,0.53,13,0.00,33,3.1,2.8,0,4103,0,0
589.29,-0.0,0,5,36,29,29,100,0.00,-0.0,0,0,0,0.00,49.94,0.3,0.65,13,0.00,33,3.1,2.8,0,4104,0,0
589.54,0.0,0,5,36,29,29,100,0.00,-0.0,0,0,0,0.00,49.94,0.3,0.53,13,0.00,33,3.1,2.8,0,4075,0,0
589.79,-0.2,0,5,36,28,29,100,0.00,-0.0,0,0,0,0.00,49.94,0.3,0.55,14,0.00,33,3.1,2.8,0,4101,0,0
590.04,-0.0,0,5,36,28,29,100,0.00,-0.0,0,0,0,0.00,49.94,0.3,0.56,13,0.00,33,3.1,2.8,0,4082,0,0
590.29,-0.3,0,5,36,29,29,100,0.00,-0.0,0,0,0,0.00,49.94,0.3,0.59,14,0.00,33,3.1,2.8,0,4107,0,0
590.54,0.1,0,5,36,29,29,100,0.00,-0.0,0,0,0,0.00,49.94,0.3,0.56,14,0.00,33,3.1,2.8,0,4103,0,0
590.79,-0.2,0,5,36,29,29,100,0.00,-0.0,0,0,0,0.00,49.94,0.3,0.65,14,0.00,33,3.1,2.8,0,4117,0,0
591.04,-0.2,0,5,36,29,29,100,0.00,-0.0,0,0,0,0.00,49.94,0.3,0.56,14,0.00,33,3.1,2.8,0,4110,0,0
591.29,-0.1,0,5,36,29,29,100,0.00,-0.0,0,0,0,0.00,49.94,0.3,0.64,13,0.00,33,3.1,2.8,0,4098,0,0
591.54,-0.1,0,5,36,29,29,100,0.00,-0.0,0,0,0,0.00,49.94,0.3,0.56,14,0.00,33,3.1,2.8,0,4088,0,0
591.79,-0.0,0,5,36,29,29,100,0.00,-0.0,0,0,0,0.00,49.94,0.3,0.62,14,0.00,33,3.1,2.8,1,4080,0,0
592.04,-0.1,0,5,36,29,29,100,0.00,-0.0,0,0,0,0.00,49.94,0.3,0.56,13,0.00,33,3.1,2.8,0,4120,0,0
592.29,0.1,0,5,36,29,29,100,0.00,-0.0,0,0,0,0.00,49.94,0.3,0.60,13,0.00,33,3.1,2.8,1,4110,0,0
592.54,-0.1,0,5,36,29,29,100,0.00,-0.0,0,0,0,0.00,49.94,0.3,0.60,13,0.00,33,3.1,2.8,0,4093,0,0
592.79,-0.0,0,5,36,29,29,100,0.00,-0.0,0,0,0,0.00,49.95,0.3,0.58,14,0.00,33,3.1,2.8,0,4087,0,0
593.04,0.1,0,5,36,29,29,100,0.00,-0.0,0,0,0,0.00,49.95,0.3,0.57,14,0.00,33,3.1,2.8,0,4114,0,0
593.29,-0.1,0,5,36,29,29,100,0.00,-0.0,0,0,0,0.00,49.95,0.3,0.55,13,0.00,33,3.1,2.8,1,4091,0,0
593.54,0.0,0,5,36,29,29,100,0.00,-0.0,0,0,0,0.00,49.95,0.3,0.57,14,0.00,33,3.1,2.8,0,4103,0,0
593.79,0.1,0,5,36,29,29,100,0.00,-0.0,0,0,0,0.00,49.94,0.3,0.63,13,0.00,33,3.1,2.8,0,4112,0,0
594.04,0.0,0,5,36,29,29,100,0.00,-0.0,0,0,0,0.00,49.94,0.3,0.57,14,0.00,33,3.1,2.8,0,4113,0,0
594.29,-0.2,0,5,36,29,29,100,0.00,-0.0,0,0,0,0.00,49.94,0.3,0.60,14,0.00,33,3.1,2.8,0,4099,0,0
594.54,0.1,0,5,36,29,29,100,0.00,-0.0,0,0,0,0.00,49.95,0.3,0.65,14,0.00,33,3.1,2.8,0,4110,0,0
594.79,0.3,0,5,36,29,29,100,0.00,-0.0,0,0,0,0.00,49.95,0.3,0.67,13,0.00,33,3.1,2.8,0,4116,0,0
595.04,-0.2,0,5,36,29,29,100,0.00,-0.0,0,0,0,0.00,49.95,0.3,0.54,14,0.00,33,3.1,2.8,0,4103,0,0
595.29,0.0,0,5,36,29,29,100,0.00,-0.0,0,0,0,0.00,49.95,0.3,0.66,14,0.00,33,3.1,2.8,0,4086,0,0
595.54,-0.0,0,5,36,29,29,100,0.00,-0.0,0,0,0,0.00,49.94,0.3,0.53,14,0.00,33,3.1,2.8,0,4110,0,0
595.79,-0.0,0,5,36,29,29,100,0.00,-0.0,0,0,0,0.00,49.94,0.3,0.66,13,0.00,33,3.1,2.8,1,4081,0,0
596.04,-0.0,0,5,36,29,29,100,0.00,-0.0,0,0,0,0.00,49.95,0.3,0.54,13,0.00,33,3.1,2.8,0,4102,0,0
596.29,-0.1,0,5,36,29,29,100,0.00,-0.0,0,0,0,0.00,49.95,0.3,0.63,13,0.00,33,3.1,2.8,0,4115,0,0
596.54,0.1,0,5,36,29,29,100,0.00,-0.0,0,0,0,0.00,49.94,0.3,0.55,13,0.00,33,3.1,2.8,0,4094,0,0
596.79,-0.0,0,5,36,29,29,100,0.00,-0.0,0,0,0,0.00,49.94,0.3,0.57,13,0.00,33,3.1,2.8,0,4077,0,0
597.04,-0.0,0,5,36,29,29,100,0.00,-0.0,0,0,0,0.00,49.94,0.3,0.54,13,0.00,33,3.1,2.8,0,4088,0,0
597.29,-0.0,0,5,36,29,29,100,0.00,-0.0,0,0,0,0.00,49.94,0.3,0.57,13,0.00,33,3.1,2.8,0,4111,0,0
597.54,0.2,0,5,36,29,29,100,0.00,-0.0,0,0,0,0.00,49.94,0.3,0.53,14,0.00,33,3.1,2.8,0,4081,0,0
597.79,-0.2,0,5,36,29,29,100,0.00,-0.0,0,0,0,0.00,49.94,0.3,0.52,13,0.00,33,3.1,2.8,0,4106,0,0
598.04,-0.1,0,5,36,29,29,100,0.00,-0.0,0,0,0,0.00,49.94,0.3,0.61,13,0.00,33,3.1,2.8,0,4109,0,0
598.29,-0.0,0,5,36,29,29,100,0.00,-0.0,0,0,0,0.00,49.94,0.3,0.60,13,0.00,33,3.1,2.8,0,4112,0,0
598.54,0.1,0,5,36,29,29,100,0.00,-0.0,0,0,0,0.00,49.94,0.3,0.53,13,0.00,33,3.1,2.8,0,4090,0,0
598.79,-0.1,0,5,36,29,29,100,0.00,-0.0,0,0,0,0.00,49.94,0.3,0.67,13,0.00,33,3.1,2.8,0,4095,0,0
599.04,0.1,0,5,36,29,29,100,0.00,-0.0,0,0,0,0.00,49.94,0.3,0.56,13,0.00,33,3.1,2.8,0,4103,0,0
599.29,-0.2,0,5,36,29,29,100,0.00,-0.0,0,0,0,0.00,49.94,0.3,0.55,14,0.00,33,3.1,2.8,0,4089,0,0
599.54,0.2,0,5,36,29,29,100,0.00,-0.0,0,0,0,0.00,49.94,0.3,0.55,14,0.00,33,3.1,2.8,0,4091,0,0
599.79,0.0,0,5,36,29,29,100,0.00,-0.0,0,0,0,0.00,49.94,0.3,0.56,14,0.00,33,3.1,2.8,0,4093,0,0
600.04,-0.0,0,5,36,29,29,100,0.00,-0.0,0,0,0,0.00,49.94,0.3,0.59,13,0.00,33,3.1,2.8,0,4096,0,0
600.29,-0.2,0,5,36,29,29,100,0.00,-0.0,0,0,0,0.00,49.95,0.3,0.66,13,0.00,33,3.1,2.8,0,4097,0,0
600.54,-0.2,0,5,36,29,29,100,0.00,-0.0,0,0,0,0.00,49.95,0.3,0.57,14,0.00,33,3.1,2.8,0,4112,0,0
600.79,0.1,0,5,36,29,29,100,0.00,-0.0,0,0,0,0.00,49.95,0.3,0.66,13,0.00,33,3.1,2.8,0,4116,0,0
601.04,-0.0,0,5,36,29,29,100,0.00,-0.0,0,0,0,0.00,49.95,0.3,0.56,13,0.00,33,3.1,2.8,0,4082,0,0
601.29,0.0,0,5,36,29,29,100,0.00,-0.0,0,0,0,0.00,49.94,0.3,0.68,13,0.00,33,3.1,2.8,0,4086,0,0
601.54,-0.1,0,5,36,29,29,100,0.00,-0.0,0,0,0,0.00,49.94,0.3,0.63,13,0.00,33,3.1,2.8,0,4107,0,0
601.79,0.1,0,5,36,29,29,100,0.00,-0.0,0,0,0,0.00,49.95,0.3,0.57,13,0.00,33,3.1,2.8,0,4100,0,0
602.04,-0.1,0,5,36,29,29,100,0.00,-0.0,0,0,0,0.00,49.94,0.3,0.58,14,0.00,33,3.1,2.8,0,4110,0,0
602.29,-0.3,0,5,36,29,29,100,0.00,-0.0,0,0,0,0.00,49.94,0.3,0.65,13,0.00,33,3.1,2.8,0,4075,0,0
602.54,0.0,0,5,36,29,29,100,0.00,-0.0,0,0,0,0.00,49.95,0.3,0.57,13,0.00,33,3.1,2.8,0,4083,0,0
602.79,0.0,0,5,36,29,29,100,0.00,-0.0,0,0,0,0.00,49.95,0.3,0.68,13,0.00,33,3.1,2.8,0,4094,0,0
603.04,-0.1,0,5,36,29,29,100,0.00,-0.0,0,0,0,0.00,49.94,0.3,0.57,13,0.00,33,3.1,2.8,0,4087,0,0
603.29,-0.2,0,5,36,29,29,100,0.00,-0.0,0,0,0,0.00,49.94,0.3,0.62,14,0.00,33,3.1,2.8,0,4095,0,0
603.54,0.3,0,5,36,29,29,100,0.00,-0.0,0,0,0,0.00,49.95,0.3,0.62,13,0.00,33,3.1,2.8,0,4109,0,0
603.79,0.1,0,5,36,29,29,100,0.00,-0.0,0,0,0,0.00,49.95,0.3,0.64,13,0.00,33,3.1,2.8,0,4085,0,0
604.04,0.2,0,5,36,29,29,100,0.00,-0.0,0,0,0,0.00,49.94,0.3,0.56,13,0.00,33,3.1,2.8,0,4100,0,0
604.29,0.0,0,5,36,29,29,100,0.00,-0.0,0,0,0,0.00,49.94,0.3,0.60,13,0.00,33,3.1,2.8,1,4096,0,0
604.54,-0.4,0,5,36,29,29,100,0.00,-0.0,0,0,0,0.00,49.94,0.3,0.54,13,0.00,33,3.1,2.8,0,4112,0,0
604.79,0.1,0,5,36,29,29,100,0.00,-0.0,0,0,0,0.00,49.94,0.3,0.54,13,0.00,33,3.1,2.8,0,4107,0,0
605.04,0.0,0,5,36,29,29,100,0.00,-0.0,0,0,0,0.00,49.94,0.3,0.55,13,0.00,33,3.1,2.8,0,4093,0,0
605.29,0.0,0,5,36,29,29,100,0.00,-0.0,0,0,0,0.00,49.94,0.3,0.59,13,0.00,33,3.1,2.8,0,4119,0,0
605.54,0.1,0,5,36,29,29,100,0.00,-0.0,0,0,0,0.00,49.94,0.3,0.66,13,0.00,33,3.1,2.8,0,4087,0,0
605.79,-0.1,0,5,36,29,29,100,0.00,-0.0,0,0,0,0.00,49.95,0.3,0.62,13,0.00,33,3.1,2.8,1,4098,0,0
606.04,-0.1,0,5,36,29,29,100,0.00,-0.0,0,0,0,0.00,49.95,0.3,0.61,13,0.00,33,3.1,2.8,0,4105,0,0
606.29,-0.1,0,5,36,29,29,100,0.00,-0.0,0,0,0,0.00,49.94,0.3,0.55,13,0.00,33,3.1,2.8,0,4081,0,0
606.54,0.0,0,5,36,29,29,100,0.00,-0.0,0,0,0,0.00,49.94,0.3,0.57,13,0.00,33,3.1,2.8,0,4122,0,0
606.79,0.1,0,5,36,29,29,100,0.00,-0.0,0,0,0,0.00,49.94,0.3,0.61,13,0.00,33,3.1,2.8,0,4094,0,0
607.04,0.1,0,5,36,29,29,100,0.00,-0.0,0,0,0,0.00,49.94,0.3,0.56,13,0.00,33,3.1,2.8,0,4101,0,0
607.29,-0.1,0,5,36,29,29,100,0.00,-0.0,0,0,0,0.00,49.94,0.3,0.58,13,0.00,33,3.1,2.8,1,4104,0,0
607.54,-0.0,0,5,36,29,29,100,0.00,-0.0,0,0,0,0.00,49.94,0.3,0.58,13,0.00,33,3.1,2.8,0,4106,0,0
607.79,0.0,0,5,36,29,29,100,0.00,-0.0,0,0,0,0.00,49.95,0.3,0.60,13,0.00,33,3.1,2.8,0,4093,0,0
608.04,-0.1,0,5,36,29,29,100,0.00,-0.0,0,0,0,0.00,49.95,0.3,0.58,13,0.00,33,3.1,2.8,0,4084,0,0
608.29,0.2,0,5,36,29,29,100,0.00,-0.0,0,0,0,0.00,49.95,0.3,0.60,13,0.00,33,3.1,2.8,1,4103,0,0
608.54,0.2,0,5,36,29,29,100,0.00,-0.0,0,0,0,0.00,49.95,0.3,0.56,13,0.00,33,3.1,2.8,0,4107,0,0
608.79,0.2,0,5,36,29,29,100,0.00,-0.0,0,0,0,0.00,49.95,0.3,0.55,13,0.00,33,3.1,2.8,0,4101,0,0
609.04,-0.0,0,5,36,29,29,100,0.00,-0.0,0,0,0,0.00,49.95,0.3,0.63,13,0.00,33,3.1,2.8,0,4110,0,0
609.29,-0.2,0,5,36,29,29,100,0.00,-0.0,0,0,0,0.00,49.95,0.3,0.63,13,0.00,33,3.1,2.8,2,4096,0,0
609.54,-0.2,0,5,36,29,29,100,0.00,-0.0,0,0,0,0.00,49.95,0.3,0.64,13,0.00,33,3.1,2.8,0,4091,0,0
609.79,-0.0,0,5,36,29,29,100,0.00,-0.0,0,0,0,0.00,49.95,0.3,0.66,13,0.00,33,3.1,2.8,0,4099,0,0
610.04,-0.1,0,5,36,29,29,100,0.00,-0.0,0,0,0,0.00,49.94,0.3,0.57,14,0.00,33,3.1,2.8,0,4101,0,0
610.29,-0.1,0,5,36,29,29,100,0.00,-0.0,0,0,0,0.00,49.94,0.3,0.66,13,0.00,33,3.1,2.8,0,4085,0,0
610.54,0.0,0,5,36,29,29,100,0.00,-0.0,0,0,0,0.00,49.94,0.3,0.54,13,0.00,33,3.1,2.8,0,4085,0,0
610.79,-0.0,0,5,36,29,29,100,0.00,-0.0,0,0,0,0.00,49.94,0.3,0.65,13,0.00,33,3.1,2.8,0,4113,0,0
611.04,-0.0,0,5,36,29,29,100,0.00,-0.0,0,0,0,0.00,49.94,0.3,0.55,13,0.00,33,3.1,2.8,0,4102,0,0
611.29,-0.1,0,5,36,29,29,100,0.00,-0.0,0,0,0,0.00,49.94,0.3,0.68,13,0.00,33,3.1,2.8,0,4104,0,0
611.54,-0.0,0,5,36,29,29,100,0.00,-0.0,0,0,0,0.00,49.94,0.3,0.53,13,0.00,33,3.1,2.7,0,4105,0,0
611.79,-0.1,0,5,36,29,29,99,0.00,-0.0,0,0,0,0.00,49.94,0.2,0.63,12,0.00,33,3.1,2.8,0,4097,0,0
612.04,-0.0,0,5,36,29,29,99,0.00,-0.0,0,0,0,0.00,49.94,0.3,0.54,13,0.00,33,3.1,2.8,0,4097,0,0
612.29,-0.1,0,5,36,29,29,99,0.00,-0.0,0,0,0,0.00,49.94,0.3,0.63,13,0.00,33,3.1,2.8,0,4078,0,0
612.54,0.0,0,5,36,29,29,99,0.00,-0.0,0,0,0,0.00,49.94,0.2,0.55,12,0.00,33,3.1,2.8,0,4109,0,0
612.79,0.1,0,5,36,29,29,100,0.00,-0.0,0,0,0,0.00,49.94,0.3,0.60,13,0.00,33,3.1,2.8,0,4103,0,0
