Time (s),Motor Speed (RPM),Engine Speed (RPM),Throttle (%),Intake Temperature (C),Engine Coolant Temperature 1 (C),Engine Coolant Temperature 2 (C),Barometric Pressure (kpa),Fuel Trim,Fuel Consumption (g/min),Fuel Consumed (g),Expected BSFC (g/kW.hr),Actual BSFC (g/kW.hr),Expected Max Power (W),Bus Voltage (V),GCU Current (A),Battery Current (A),Power Generated (W),GCU Phase Current (A),Inverter Temperature (C),Target Fuel Pressure (bar),Fuel Pressure (bar),Fuel Pump Speed (RPM),Cooling Pump Speed (RPM), Fans On (qty), PWM Uptime (s)
3729.05,8083.5,8050,42,41,78,69,100,1.18,24.9,941,526,503,3511,49.67,58.1,0.13,2882,-40.56,44,3.1,3.1,3057,8977,2,2201
3729.3,7992.1,8033,42,41,77,69,100,1.18,24.5,942,526,503,3511,49.63,57.5,-7.25,2856,-42.23,44,3.1,3.1,3152,8893,2,2202
3729.55,8014.8,7973,42,41,77,69,100,1.18,24.7,942,526,503,3511,49.63,57.8,2.64,2865,-42.23,44,3.1,3.1,3051,8935,2,2202
3729.8,8031.6,7972,40,41,77,69,100,1.18,23.5,942,526,503,3511,49.66,59.2,-1.31,2935,-37.17,44,3.1,3.1,3050,8989,2,2202
3730.05,7916.2,7824,43,41,77,69,100,1.18,24.4,942,526,503,3511,49.66,58.3,4.65,2890,-37.17,44,3.1,3.1,3094,9003,2,2202
3730.3,8175.7,8192,41,41,77,69,99,1.18,23.5,942,526,503,3511,49.64,55,-6.2,2726,-38.26,44,3.1,3.1,3052,8963,2,2203
3730.55,8089.2,7990,40,41,77,69,99,1.18,23.4,942,526,503,3511,49.64,59.3,-1.08,2940,-38.26,44,3.1,3.1,3066,8998,2,2203
3730.8,7774.3,7767,40,41,77,69,99,1.18,23.3,942,526,506,3480,49.54,54,5.51,2677,-38.78,44,3.1,3.1,3035,8940,2,2203
3731.05,7759.6,7767,40,41,77,69,99,1.18,23.7,942,526,506,3480,49.54,53.4,1.76,2651,-38.78,44,3.1,3.1,2962,8965,2,2203
3731.3,7954.2,7953,43,41,77,69,100,1.18,24.5,942,526,506,3480,49.62,56.1,-4.87,2779,-37.25,44,3.1,3.1,3097,9042,2,2204
3731.55,8116.9,8028,41,41,77,69,100,1.18,24.6,942,526,506,3480,49.62,57.7,0.79,2861,-37.25,44,3.1,3.1,3030,9007,2,2204
3731.8,8085.2,8069,42,41,77,68,100,1.18,24.5,943,526,506,3480,49.64,60.2,-1.71,2986,-45.47,44,3.1,3.1,3180,9075,2,2204
3732.05,8158,8192,32,41,77,68,100,1.18,20.7,943,526,506,3480,49.64,52.8,-4.3,2621,-45.47,44,3.1,3.1,3132,8966,2,2204
3732.3,7570.6,7558,39,41,77,68,99,1.18,23.7,943,526,506,3480,49.56,53.1,11.2,2632,-34,44,3.1,3.1,2969,9047,2,2205
3732.55,7512.3,7488,46,41,77,68,99,1.18,27.7,943,526,506,3480,49.56,54.4,14.04,2696,-38.46,44,3.1,3.1,2987,8984,2,2205
3732.8,8183,8166,44,41,77,68,99,1.18,25.7,943,512,510,3417,49.62,59.8,0.67,2964,-38.46,44,3.1,3.1,3199,9005,2,2205
3733.05,8078.3,8029,43,41,77,68,99,1.18,25.1,943,512,510,3417,49.62,59.1,2.45,2928,-38.06,44,3.1,3.1,3177,9081,2,2205
3733.3,8217.5,8168,41,41,76,68,100,1.18,23.8,943,512,510,3417,49.56,58.5,-4.46,2899,-38.06,44,3.1,3.1,3094,9102,2,2206
3733.55,8040.4,7990,41,41,76,68,100,1.18,23.9,943,512,510,3417,49.66,56.7,-0.87,2810,-38.71,44,3.1,3.1,3073,8881,2,2206
3733.8,7927.3,7894,42,41,76,68,100,1.18,24.7,943,512,510,3417,49.66,54.6,2.49,2706,-38.71,44,3.1,3.1,3040,9013,2,2206
3734.05,7975.1,7970,41,41,76,68,100,1.18,24.6,943,512,510,3417,49.61,59.4,3.62,2947,-41.76,44,3.1,3.1,3058,8948,2,2206
3734.3,8229.2,8146,35,41,76,68,100,1.18,19.1,944,512,510,3417,49.61,52.2,-3.51,2589,-41.76,44,3.1,3.1,3182,9063,2,2207
3734.55,7418.4,7371,44,41,76,68,100,1.18,25.8,944,512,510,3417,49.45,52.3,2.9,2593,-37.67,44,3.1,3.1,2948,9031,2,2207
3734.8,8137.1,8066,41,41,76,68,100,1.18,23.7,944,519,510,3477,49.45,56,3.08,2777,-37.67,44,3.1,3.1,3106,9007,2,2207
3735.05,8136.1,8028,39,41,76,68,100,1.18,23.1,944,519,510,3477,49.68,60.3,-3.66,2992,-39.65,44,3.1,3.1,3037,9110,2,2207
3735.3,7976,7970,39,41,76,67,100,1.18,21.9,944,519,510,3477,49.68,54.3,-7.11,2695,-39.65,44,3.1,3.1,3068,8963,2,2208
3735.55,7718.9,7676,40,41,76,67,100,1.18,23.4,944,519,510,3477,49.52,52.7,2.62,2615,-41.2,44,3.1,3.1,3082,9049,2,2208
3735.8,7857.6,7658,41,41,76,67,100,1.18,23.3,944,519,510,3477,49.52,54.3,2.81,2693,-39.33,44,3.1,3.1,3050,9003,2,2208
3736.05,7872.9,7932,42,41,76,67,100,1.18,24.3,944,519,510,3477,49.35,51.8,-0.36,2570,-39.33,44,3.1,3.1,2980,9059,2,2208
3736.3,7904.1,7950,42,41,76,67,100,1.18,25,944,519,510,3477,49.35,57.9,0.96,2873,-34.73,44,3.1,3.1,3091,9038,2,2209
3736.55,8087.5,7930,37,41,76,67,100,1.18,20.7,944,519,510,3477,49.71,55.9,4.75,2773,-34.73,44,3.1,3.1,3085,9055,2,2209
3736.8,7651.4,7623,37,41,75,67,100,1.18,21.9,945,508,515,3466,49.45,51.7,5.09,2564,-38.54,44,3.1,3.1,2894,8868,2,2209
3737.05,7559.9,7486,39,41,75,67,100,1.18,23,945,508,515,3466,49.45,52.6,8.69,2607,-38.54,44,3.1,3.1,2888,8931,2,2209
3737.3,7886.6,7875,43,41,75,67,100,1.18,23.7,945,508,515,3466,49.55,55.7,4.48,2761,-38.12,44,3.1,3.1,3083,8965,2,2210
3737.55,7855.8,7876,45,41,75,67,100,1.18,26.3,945,508,515,3466,49.55,59.7,-1.42,2957,-38.12,44,3.1,3.1,3212,8899,2,2210
3737.8,8193.5,8183,44,41,75,67,100,1.18,25,945,508,515,3466,49.66,63.2,5.87,3133,-40.42,44,3.1,3.1,3271,9075,2,2210
3738.05,8003.5,7987,46,41,75,67,100,1.18,26.2,945,508,515,3466,49.66,59.6,5.57,2953,-40.42,44,3.1,3.1,3132,9061,2,2210
3738.3,8088.3,8084,44,41,75,67,100,1.18,26.1,945,508,515,3466,49.54,59.9,-4.73,2970,-42.35,44,3.1,3.1,3021,8998,1,2211
3738.55,8168.1,8121,41,41,75,67,100,1.18,25.9,945,508,515,3466,49.54,58.6,5.18,2906,-42.35,44,3.1,3.1,3035,9023,1,2211
3738.8,8150.4,8024,45,41,75,67,100,1.18,26,945,546,511,3520,49.7,64,1.71,3171,-44.34,44,3.1,3.1,3148,9015,1,2211
3739.05,7982.5,8003,45,41,75,67,100,1.18,26.3,945,546,511,3520,49.7,59.9,5.22,2969,-44.34,44,3.1,3.1,3034,9052,1,2211
3739.3,8168.7,8102,43,41,75,67,100,1.18,25.5,946,546,511,3520,49.64,60.5,7.82,3002,-33.91,44,3.1,3.1,3165,8862,1,2212
3739.55,8033.3,8004,45,41,75,67,100,1.18,26,946,546,511,3520,49.64,62.1,9.46,3079,-33.91,44,3.1,3.1,3097,8903,1,2212
3739.8,8275.6,8192,45,41,75,66,100,1.18,26,946,546,511,3520,49.62,62.2,-0.44,3085,-41.82,44,3.1,3.1,3188,8861,1,2212
3740.05,8232.4,8181,44,41,75,66,100,1.18,24.9,946,546,511,3520,49.62,63,6.69,3124,-41.82,44,3.1,3.1,3096,9014,1,2212
3740.3,8283.2,8192,45,41,74,66,100,1.18,26.2,946,546,511,3520,49.5,63.2,-0.72,3136,-38.67,44,3.1,3.1,3185,8865,1,2213
3740.55,8167.9,8162,43,41,74,66,100,1.18,25,946,546,511,3520,49.5,58.8,-1.24,2916,-41.8,44,3.1,3.1,3173,8668,1,2213
3740.8,8200,8192,42,41,74,66,100,1.18,24.1,946,558,499,3558,49.6,56.6,-6.14,2809,-41.8,44,3.1,3.1,3098,8748,1,2213
3741.05,8009.3,7946,43,41,74,66,100,1.18,25.4,946,558,499,3558,49.6,58.2,0.45,2888,-41.39,44,3.1,3.1,3063,8716,1,2213
3741.3,8200.4,8140,41,41,74,66,100,1.18,24.2,946,558,499,3558,49.55,58,-3.09,2878,-41.39,45,3.1,3.1,3092,8747,1,2214
3741.55,7822.5,7873,43,40,74,66,100,1.18,25.3,947,558,499,3558,49.59,54.1,4.9,2685,-39.82,45,3.1,3.1,3106,8796,1,2214
3741.8,8218.3,8192,41,40,74,66,100,1.18,22.6,947,558,499,3558,49.59,58,0.04,2879,-39.82,44,3.1,3.1,3102,8663,1,2214
3742.05,8077.5,7872,41,40,74,66,100,1.18,23.7,947,558,499,3558,49.34,61.2,12.06,3036,-31.74,44,3.1,3.1,3034,8641,1,2214
3742.3,8150.5,8140,45,40,74,66,100,1.18,26.3,947,558,499,3558,49.34,59.8,-1.16,2967,-31.74,44,3.1,3.1,3070,8470,1,2215
3742.55,8248.9,8003,41,40,74,66,100,1.18,24.3,947,558,499,3558,49.66,62.7,5.59,3113,-41.2,44,3.1,3.1,3110,8630,1,2215
3742.8,7870.3,7796,44,40,74,66,100,1.18,25.9,947,535,510,3516,49.66,60,5.46,2977,-41.2,44,3.1,3.1,3040,8703,1,2215
3743.05,8136.1,7965,43,40,74,66,100,1.18,25.9,947,535,510,3516,49.61,60.8,4.14,3017,-40.59,44,3.1,3.1,3013,8698,1,2215
3743.3,8103.6,8102,44,40,74,66,100,1.18,25.7,947,535,510,3516,49.61,62.7,2.03,3110,-40.59,44,3.1,3.1,3054,8684,1,2216
3743.55,8111.5,8160,44,40,74,66,100,1.18,25.6,947,535,510,3516,49.69,61,-1.53,3025,-39.24,45,3.1,3.1,3077,8707,1,2216
3743.8,7980.2,7965,43,40,74,66,100,1.18,24.9,948,535,510,3516,49.69,57.9,-0.6,2871,-43.62,45,3.1,3.1,3098,8666,1,2216
3744.05,8097.4,8003,43,40,74,66,100,1.18,25,948,535,510,3516,49.58,56.7,9.71,2811,-43.62,44,3.1,3.1,3049,8864,1,2216
3744.3,8122.8,7964,43,40,74,66,100,1.18,25.3,948,535,510,3516,49.58,62.9,2.19,3118,-41.68,44,3.1,3.1,3108,8578,1,2217
3744.55,8077.2,8082,42,40,74,66,100,1.18,24.6,948,535,510,3516,49.46,60.6,3.68,3004,-41.68,44,3.1,3.1,3081,8829,1,2217
3744.8,8216.5,8161,41,40,74,66,100,1.18,24.3,948,537,510,3496,49.61,58.9,-1.84,2921,-36.77,44,3.1,3.1,3034,8746,1,2217
3745.05,8167,8162,44,40,74,66,100,1.18,25.4,948,537,510,3496,49.61,59.8,0.44,2964,-36.77,44,3.1,3.1,3072,8834,1,2217
3745.3,8343.8,8192,40,40,74,66,100,1.18,23.3,948,537,510,3496,49.65,61.1,0.45,3033,-37.02,44,3.1,3.1,3041,8709,1,2217
3745.55,7917,7872,41,40,74,66,100,1.18,24.1,948,537,510,3496,49.65,58.1,7.52,2879,-37.02,44,3.1,3.1,3065,8785,1,2218
3745.8,8000.7,7833,45,40,74,66,100,1.18,25.8,948,537,510,3496,49.49,60.5,4.63,3001,-39.67,44,3.1,3.1,3102,8669,1,2218
3746.05,8089.2,8062,44,40,74,66,100,1.18,25.7,948,537,510,3496,49.49,58.5,-0.11,2903,-39.67,45,3.1,3.1,3145,8670,1,2218
3746.3,8191.1,8192,40,40,74,66,100,1.18,23.5,949,537,510,3496,49.58,55.4,-5.19,2748,-42.57,44,3.1,3.1,3159,8747,1,2218
3746.55,7781.7,7761,45,40,75,66,100,1.18,26.4,949,537,510,3496,49.58,53.9,6.09,2671,-42.57,44,3.1,3.1,3150,8801,1,2219
3746.8,8029.3,8042,41,40,75,66,100,1.18,24.5,949,534,509,3515,49.63,58,2.11,2876,-35.85,44,3.1,3.1,3116,8809,1,2219
3747.05,7944.3,7909,41,40,75,66,100,1.18,24.3,949,534,509,3515,49.63,58,-4.38,2876,-35.85,44,3.1,3.1,2993,8852,1,2219
3747.3,7997,7966,38,38,75,66,100,1.18,23.1,949,534,509,3515,49.73,54.2,-10.8,2686,-40.86,44,3.1,3.1,3061,8862,1,2219
3747.55,7850.6,7818,38,38,75,67,100,1.18,21.4,949,534,509,3515,49.73,51.6,-5.62,2561,-40.86,44,3.1,3.1,2942,8712,1,2220
3747.8,7753.2,7656,44,38,75,67,100,1.18,25.7,949,534,509,3515,49.45,56.5,1.73,2801,-39,45,3.1,3.1,2978,8837,1,2220
3748.05,8218.4,8123,43,38,75,67,100,1.18,25.6,949,534,509,3515,49.45,60.9,2.96,3020,-39,45,3.1,3.1,3212,8896,1,2220
3748.3,8171.3,8164,41,38,75,67,100,1.18,23.8,949,534,509,3515,49.59,62.5,-0.39,3098,-35.94,44,3.1,3.1,3228,8969,1,2220
3748.55,8137.2,8192,36,38,75,67,100,1.18,20.5,949,534,509,3515,49.59,57.1,-8.45,2832,-40.29,44,3.1,3.1,3132,8864,1,2221
3748.8,7921,7892,40,38,75,67,100,1.18,24.2,950,525,502,3585,49.57,54.5,6.65,2702,-40.29,45,3.1,3.1,2967,8924,1,2221
3749.05,7873.2,7874,40,38,75,67,100,1.18,23.8,950,525,502,3585,49.57,54.2,4.83,2689,-35.97,45,3.1,3.1,2954,8941,1,2221
3749.3,7924.2,7931,36,38,75,67,100,1.18,23.6,950,525,502,3585,49.59,52.7,-13.14,2613,-35.97,45,3.1,3.1,3089,8823,1,2221
3749.55,7805.7,7711,34,38,76,67,100,1.18,19.2,950,525,502,3585,49.59,48.6,-2.51,2412,-38.17,45,3.1,3.1,3001,8943,1,2222
3749.8,7512.9,7468,43,38,76,67,100,1.18,25.1,950,525,502,3585,49.6,53.1,3.33,2635,-38.17,44,3.1,3.1,2987,9025,1,2222
3750.05,7953.6,7933,41,38,76,67,100,1.18,25,950,525,502,3585,49.64,53.7,-0.31,2665,-38.45,44,3.1,3.1,3088,8863,1,2222
3750.3,8046.4,7971,39,38,76,67,100,1.18,22.8,950,525,502,3585,49.64,56.8,-6.41,2818,-38.45,44,3.1,3.1,3147,8941,1,2222
3750.55,7956.1,7914,38,38,76,68,100,1.18,21.8,950,525,502,3585,49.67,53.3,-2.62,2645,-31.42,44,3.1,3.1,3027,8955,1,2223
3750.8,7571.9,7419,43,38,76,68,100,1.18,25.6,950,508,508,3529,49.67,55.4,12.62,2748,-31.42,44,3.1,3.1,2949,8929,1,2223
3751.05,8020.4,8007,44,38,76,68,100,1.18,26.4,950,508,508,3529,49.71,55.3,-5.57,2741,-42.04,44,3.1,3.1,3004,8945,1,2223
3751.3,8146,8010,40,38,76,68,100,1.18,23.1,951,508,508,3529,49.71,57.8,1.61,2867,-42.04,44,3.1,3.1,3231,9099,1,2223
3751.55,7919.9,7896,39,38,77,68,100,1.18,22.8,951,508,508,3529,49.56,53.6,5.97,2660,-37.49,44,3.1,3.1,3073,9010,1,2224
3751.8,7727.9,7820,41,38,77,68,100,1.18,23.9,951,508,508,3529,49.56,53.1,-1.03,2635,-39.49,44,3.1,3.1,2922,8972,1,2224
3752.05,7968.7,7877,41,38,77,68,100,1.18,24.1,951,508,508,3529,49.63,59.4,-2.23,2947,-39.49,44,3.1,3.1,2984,8885,1,2224
3752.3,8027,8126,37,38,77,68,100,1.18,21,951,508,508,3529,49.63,56.3,-16.35,2792,-32.71,44,3.1,3.1,3056,8953,1,2224
3752.55,7957,7972,32,38,77,68,100,1.18,17.4,951,508,508,3529,49.75,46.3,-4.1,2298,-32.71,44,3.1,3.1,3008,9007,1,2225
3752.8,7346.7,7322,38,38,77,68,100,1.18,23,951,502,490,3521,49.48,51.5,-3.39,2552,-36.38,44,3.1,3.1,2876,8936,1,2225
3753.05,7598.5,7624,39,38,77,68,100,1.18,22.4,951,502,490,3521,49.48,48.6,7.34,2406,-36.38,44,3.1,3.1,2979,9044,1,2225
3753.3,8024.7,7990,41,38,77,68,100,1.18,19.3,951,502,490,3521,49.51,53.4,2.22,2650,-32.05,44,3.1,3.1,3129,8879,1,2225
3753.55,7785.7,7805,43,38,77,69,100,1.18,24.9,951,502,490,3521,49.51,54.7,4.41,2710,-32.05,44,3.1,3.1,3157,9068,1,2226
3753.8,8234.8,8186,41,37,77,69,100,1.18,24.4,951,502,490,3521,49.68,55.9,-2.97,2769,-34.45,44,3.1,3.1,3091,9154,1,2226
3754.05,8121.8,7934,35,37,77,69,100,1.18,18.6,952,502,490,3521,49.68,52.6,2.17,2609,-34.45,44,3.1,3.1,3108,8784,1,2226
3754.3,7402.5,7356,41,37,77,69,100,1.18,24.8,952,502,490,3521,49.47,47.8,8.13,2370,-36.85,44,3.1,3.1,2792,9058,1,2226
3754.55,7726,7804,42,37,78,69,100,1.18,24.6,952,502,490,3521,49.47,53.2,2.78,2636,-36.85,44,3.1,3.1,3034,9135,1,2227
3754.8,8134.7,8107,42,37,78,69,100,1.16,25.4,952,501,519,3500,49.6,58.7,-5.5,2910,-42.32,44,3.1,3.1,3110,9009,1,2227
3755.05,8263,8049,39,37,78,69,100,1.16,22.4,952,501,519,3500,49.6,61,-3.16,3023,-42.32,44,3.1,3.1,3189,8992,1,2227
3755.3,7763.6,7750,39,37,78,69,100,1.16,23.2,952,501,519,3500,49.52,53.3,3.61,2641,-37.21,44,3.1,3.1,3063,9077,1,2227
3755.55,7815.7,7768,40,37,78,69,100,1.16,23.9,952,501,519,3500,49.52,56,0.25,2776,-37.21,44,3.1,3.1,3038,8980,1,2228
3755.8,7824.5,7804,41,37,78,69,100,1.16,24.3,952,501,519,3500,49.55,55.5,4.96,2749,-31.22,44,3.1,3.1,3033,9023,1,2228
3756.05,8035.6,7971,42,37,78,70,100,1.16,24.9,952,501,519,3500,49.55,59.4,1.78,2945,-31.22,44,3.1,3.1,3152,8928,1,2228
3756.3,8069.2,8010,41,37,78,70,100,1.16,24.5,952,501,519,3500,49.7,57.5,-0.6,2850,-34.79,44,3.1,3.1,3118,9028,1,2228
3756.55,7960.3,7954,41,37,78,70,100,1.16,23.9,953,501,519,3500,49.7,59.1,4.92,2929,-39.47,44,3.1,3.1,3037,8874,1,2229
3756.8,8207.5,7990,36,37,78,70,100,1.16,19.2,953,520,515,3560,49.43,57.8,-3.36,2866,-39.47,44,3.1,3.1,3060,8917,1,2229
3757.05,7842.2,7841,40,37,79,70,100,1.16,23.5,953,520,515,3560,49.43,53.4,1.92,2645,-31.58,44,3.1,3.1,2982,8889,1,2229
3757.3,7999,8070,33,37,79,70,100,1.16,23.3,953,520,515,3560,49.55,51.8,0.75,2571,-31.58,44,3.1,3.1,2990,9020,1,2229
3757.55,7624.4,7626,39,37,79,70,99,1.16,23.7,953,520,515,3560,49.55,48.5,0.89,2405,-35.66,44,3.1,3.1,3064,8889,1,2230
3757.8,7749.5,7804,40,37,79,70,99,1.16,23.1,953,520,515,3560,49.54,53.4,-1.04,2648,-35.66,44,3.1,3.1,2956,8978,1,2230
3758.05,8087,8088,34,37,79,70,99,1.16,17.3,953,520,515,3560,49.8,49.9,-8.15,2477,-40.96,44,3.1,3.1,3054,8989,1,2230
3758.3,7500.8,7643,38,37,79,70,99,1.16,23,953,520,515,3560,49.8,47.5,-2.11,2353,-40.96,44,3.1,3.1,2998,8925,1,2230
3758.55,7803.5,7628,39,37,79,70,99,1.16,22,953,520,515,3560,49.37,50.3,4.2,2495,-40.69,44,3.1,3.1,2940,8914,1,2231
3758.8,7469.3,7440,41,37,79,70,99,1.16,23.6,953,491,501,3462,49.37,53.3,0.84,2644,-40.69,44,3.1,3.1,2907,8957,1,2231
3759.05,7681,7715,39,37,79,71,99,1.16,23.2,953,491,501,3462,49.45,48.6,1.98,2411,-36.91,44,3.1,3.1,2951,9011,1,2231
3759.3,7841.9,7844,39,37,79,71,99,1.16,23.2,954,491,501,3462,49.45,48.4,-5.65,2401,-36.91,44,3.1,3.1,3050,8912,1,2231
3759.55,7842.8,7824,40,37,79,71,99,1.16,23.1,954,491,501,3462,49.5,51.3,-1.23,2542,-36.71,44,3.1,3.1,3075,8921,1,2232
3759.8,7475.1,7475,42,37,79,71,99,1.16,25.4,954,491,501,3462,49.5,48.4,1.81,2401,-34.54,44,3.1,3.1,3015,9076,1,2232
3760.05,7992,7860,39,37,79,71,99,1.16,23.2,954,491,501,3462,49.62,56.2,1.59,2786,-34.54,44,3.1,3.1,3092,9033,1,2232
3760.3,7897.8,7920,40,37,79,71,100,1.16,23.9,954,491,501,3462,49.62,53.6,-9.34,2655,-37.37,44,3.1,3.1,3019,8809,1,2232
3760.55,8166.9,8092,35,37,79,71,100,1.16,17.5,954,491,501,3462,49.66,58.9,-5.92,2921,-37.37,44,3.1,3.1,3092,8995,1,2233
3760.8,7729.2,7664,36,37,79,71,100,1.16,18.7,954,503,506,3524,49.66,49.5,2.59,2451,-32.11,44,3.1,3.1,2885,8938,1,2233
3761.05,7381.5,7344,40,37,79,71,100,1.16,24.9,954,503,506,3524,49.33,51.8,9.31,2566,-32.11,44,3.1,3.1,2965,8894,1,2233
3761.3,7898.6,8015,46,37,79,71,100,1.16,26.8,954,503,506,3524,49.65,53.7,-10.87,2660,-36.69,44,3.1,3.1,3138,9107,1,2233
3761.55,8175.7,8172,40,37,80,71,100,1.16,24.4,954,503,506,3524,49.65,59.5,-3.46,2947,-36.69,44,3.1,3.1,3279,9114,1,2234
3761.8,7945.7,7958,38,37,80,71,100,1.16,22.5,955,503,506,3524,49.57,54.7,-5.8,2711,-43.21,44,3.1,3.1,3057,8926,1,2234
3762.05,7945.6,7938,39,37,80,71,100,1.16,23.2,955,503,506,3524,49.57,56.3,5.96,2791,-43.21,44,3.1,3.1,3037,9070,1,2234
3762.3,7730,7561,43,37,80,71,100,1.16,25.5,955,503,506,3524,49.54,53.3,11.17,2640,-31.8,44,3.1,3.1,2990,9053,1,2234
3762.55,8037.8,8035,40,37,80,71,100,1.16,23.9,955,503,506,3524,49.54,55.4,-4.86,2746,-31.8,44,3.1,3.1,3044,9025,1,2235
3762.8,7757,7596,46,37,80,71,100,1.16,25.5,955,503,506,3524,49.67,50.2,16.45,2490,-38.42,44,3.1,3.1,3033,8743,1,2235
3763.05,7713.3,7755,47,37,80,72,100,1.16,26.8,955,508,504,3517,49.67,56,-7.75,2775,-38.42,44,3.1,3.1,2985,9166,1,2235
3763.3,8282.6,8017,34,37,80,72,100,1.16,18.4,955,508,504,3517,49.95,55.4,-2.55,2747,-37.04,44,3.1,3.1,3190,8910,1,2235
3763.55,7492.6,7461,35,37,80,72,100,1.16,19.6,955,508,504,3517,49.95,47.8,4.48,2372,-37.04,44,3.1,3.1,2922,8963,1,2236
3763.8,7433.1,7461,39,37,80,72,100,1.16,23.5,955,508,504,3517,49.49,49.3,8.51,2442,-36.67,44,3.1,3.1,2906,9042,1,2236
3764.05,7827,7830,37,37,80,72,100,1.16,21.4,955,508,504,3517,49.49,50.5,3.36,2505,-36.67,44,3.1,3.1,2931,8928,1,2236
3764.3,7756.6,7756,37,37,80,72,100,1.16,22.3,955,508,504,3517,49.5,48,3.36,2379,-36.86,44,3.1,3.1,3105,8969,1,2236
3764.55,7962.6,7903,37,37,80,72,100,1.16,20.9,956,508,504,3517,49.5,52,0.02,2578,-36.86,44,3.1,3.1,2999,8932,1,2237
3764.8,7591.2,7545,36,37,80,72,100,1.16,20.9,956,508,504,3517,49.64,49.2,0.49,2440,-28.59,44,3.1,3.1,2952,8959,1,2237
3765.05,7555.6,7578,32,37,80,72,100,1.18,19.7,956,490,509,3486,49.64,44.1,-0.69,2185,-36.4,44,3.1,3.1,2973,8984,1,2237
3765.3,7092,7065,39,37,80,72,100,1.18,25.6,956,490,509,3486,49.65,44.2,4.01,2191,-36.4,44,3.1,3.1,2904,9110,1,2237
3765.55,7536.3,7529,40,37,80,72,100,1.18,22.6,956,490,509,3486,49.65,51.9,-2.06,2573,-39.69,44,3.1,3.1,2906,8995,1,2238
3765.8,7929.4,7847,37,37,80,72,100,1.18,21.2,956,490,509,3486,49.4,55,-0.58,2723,-39.69,44,3.1,3.1,3093,8882,1,2238
3766.05,7813.1,7810,38,37,80,72,100,1.18,22.6,956,490,509,3486,49.64,53,0,2629,-32.43,44,3.1,3.1,3169,8983,1,2238
3766.3,8054.1,8017,34,37,80,72,100,1.18,17.5,956,490,509,3486,49.64,49.6,2.77,2457,-32.43,44,3.1,3.1,2968,9017,1,2238
3766.55,7514.8,7513,44,37,81,72,100,1.18,24.9,956,490,509,3486,49.46,52.6,-2.22,2605,-34.53,44,3.1,3.1,2950,9034,1,2239
3766.8,8222.8,8192,35,37,81,72,100,1.18,16.7,956,490,509,3486,49.46,53.4,-13.16,2647,-34.53,44,3.1,3.1,3089,9005,1,2239
3767.05,7671.7,7634,32,37,81,73,100,1.2,16.7,956,499,517,3490,49.6,45.6,14.79,2259,-37.48,44,3.1,3.1,3013,9016,2,2239
3767.3,7459.3,7479,45,37,81,73,100,1.2,26.1,957,499,517,3490,49.6,51.7,2.2,2562,-37.48,44,3.1,3.1,3021,9058,2,2239
3767.55,8115.6,8096,43,37,81,73,100,1.2,24.7,957,499,517,3490,49.61,59.1,1.66,2929,-37.46,44,3.1,3.1,3139,8936,2,2240
3767.8,8006.2,7923,40,37,81,73,100,1.2,19.6,957,499,517,3490,49.61,53,-1.79,2630,-33.98,44,3.1,3.1,3062,9042,2,2240
3768.05,7828.4,7757,42,37,81,73,100,1.2,23.9,957,499,517,3490,49.46,55.5,6.31,2749,-33.98,44,3.1,3.1,3021,8944,2,2240
3768.3,8107.7,8178,36,37,81,73,100,1.2,23.1,957,499,517,3490,49.46,56.4,-6.14,2794,-34.91,44,3.1,3.1,3061,9042,2,2240
3768.55,7902.1,7757,35,37,81,73,100,1.2,19.5,957,499,517,3490,49.83,49.9,8.19,2472,-34.91,44,3.1,3.1,3056,9060,2,2241
3768.8,7838,7980,44,37,81,73,100,1.2,25.3,957,499,517,3490,49.83,53.4,-1.16,2649,-34.37,44,3.1,3.1,3001,9016,2,2241
3769.05,8297.3,8095,34,37,81,73,100,1.2,17.2,957,509,517,3514,49.65,56.9,-4.33,2820,-34.37,44,3.1,3.1,3115,8958,2,2241
3769.3,7949.9,7885,40,37,81,73,100,1.2,23.2,957,509,517,3514,49.63,53.4,0.66,2645,-31.21,44,3.1,3.1,2992,9045,2,2241
3769.55,7999.9,7940,39,37,81,73,100,1.2,22.1,957,509,517,3514,49.63,55.3,-6.19,2743,-31.21,43,3.1,3.1,3018,8839,2,2242
3769.8,7701.1,7650,36,37,81,73,100,1.2,19.9,957,509,517,3514,49.55,53.2,15.22,2639,-31.85,43,3.1,3.1,2923,8932,2,2242
3770.05,7443.9,7632,40,37,81,73,99,1.2,21.8,958,509,517,3514,49.55,49,-8.52,2426,-31.85,44,3.1,3.1,2961,8941,2,2242
3770.3,8162,8176,43,37,81,73,99,1.2,25.7,958,509,517,3514,49.6,59.5,-16,2951,-35.9,44,3.1,3.1,3140,8773,2,2242
3770.55,8129.4,8134,37,37,81,73,99,1.2,19.4,958,509,517,3514,49.6,55.9,-10.2,2772,-35.9,44,3.1,3.1,3134,9033,2,2243
3770.8,7665.4,7738,33,37,81,73,99,1.2,20.9,958,509,517,3514,49.63,41.5,-8.68,2061,-28.55,44,3.1,3.1,2986,8937,2,2243
3771.05,7500.8,7632,39,37,81,73,100,1.18,22.7,958,501,517,3471,49.63,51,-3.58,2530,-28.55,44,3.1,3.1,2828,9065,2,2243
