Time (s),Motor Speed (RPM),Engine Speed (RPM),Throttle (%),Intake Temperature (C),Engine Coolant Temperature 1 (C),Engine Coolant Temperature 2 (C),Barometric Pressure (kpa),Fuel Trim,Fuel Consumption (g/min),Fuel Consumed (g),Expected BSFC (g/kW.hr),Actual BSFC (g/kW.hr),Expected Max Power (W),Bus Voltage (V),GCU Current (A),Battery Current (A),Power Generated (W),GCU Phase Current (A),Inverter Temperature (C),Target Fuel Pressure (bar),Fuel Pressure (bar),Fuel Pump Speed (RPM),Cooling Pump Speed (RPM), Fans On (qty), PWM Uptime (s)
424.04,8492.4,8192,100,33,77,73,97,1.00,44.1,188,582,577,3347.00,48.94,87.4,-0.50,4274,-67.85,58,3.1,3.1,3437,7800,2,393
424.29,8540.1,8192,100,33,77,73,97,1.00,44.1,188,582,577,3347.00,48.97,87.7,-0.39,4289,-68.98,58,3.1,3.1,3408,7800,2,393
424.54,8463.7,8192,100,33,77,73,97,1.00,44.0,188,582,577,3347.00,48.97,87.2,-1.04,4267,-68.98,58,3.1,3.1,3424,7800,2,394
424.79,8512.3,8192,100,35,77,73,97,1.00,44.0,188,582,577,3347.00,48.90,88.2,-0.34,4317,-66.87,59,3.1,3.1,3489,7860,2,394
425.04,8464.5,8192,100,35,77,73,97,1.00,44.0,188,582,577,3347.00,48.87,87.5,-1.23,4281,-65.25,59,3.1,3.1,3434,7860,2,394
425.29,8518.3,8192,100,35,77,73,97,0.99,44.9,189,582,587,3347.00,48.87,88.1,-1.09,4311,-65.25,59,3.1,3.1,3413,7956,2,394
425.54,8460.2,8192,100,35,77,73,97,0.99,44.8,189,582,587,3347.00,48.88,87.3,-1.01,4271,-67.36,59,3.1,3.1,3439,7956,2,395
425.79,8504.6,8192,100,35,77,73,97,0.99,44.9,189,582,587,3347.00,48.91,87.8,-1.22,4296,-67.52,59,3.1,3.1,3456,7956,2,395
426.04,8486.4,8192,100,35,77,72,97,0.99,44.8,189,582,587,3347.00,48.91,88.0,-0.67,4308,-67.52,58,3.1,3.1,3480,7956,2,395
426.29,8515.5,8192,100,35,77,72,97,0.99,44.9,189,582,587,3347.00,48.91,88.0,-1.29,4306,-68.40,58,3.1,3.1,3444,7980,2,395
426.54,8500.1,8192,100,35,77,72,97,0.99,44.8,189,582,587,3347.00,48.91,88.2,-0.48,4314,-68.90,58,3.1,3.1,3479,7980,2,396
426.79,8471.8,8192,100,35,77,72,97,0.99,44.9,190,582,587,3347.00,48.96,87.3,-1.06,4274,-68.90,59,3.1,3.1,3446,7848,2,396
427.04,8511.3,8192,100,35,76,72,97,0.99,44.7,190,582,587,3347.00,48.89,88.6,-0.51,4337,-64.33,59,3.1,3.1,3443,7848,2,396
427.29,8464.5,8192,100,35,76,72,97,0.97,45.5,190,582,593,3347.00,48.89,87.9,-0.57,4298,-67.53,59,3.1,3.1,3488,7980,2,396
427.54,8552.0,8192,100,35,76,72,97,0.97,45.3,190,582,593,3347.00,48.95,89.0,-1.21,4355,-67.53,58,3.1,3.1,3453,7980,2,397
427.79,8466.6,8192,100,35,76,72,97,0.97,45.7,190,582,593,3347.00,48.96,87.0,-0.52,4254,-69.19,58,3.1,3.1,3514,7872,2,397
428.04,8534.7,8192,100,35,76,72,97,0.97,45.6,191,582,593,3347.00,48.96,88.3,-1.33,4322,-69.19,58,3.1,3.1,3465,7872,2,397
428.29,8487.7,8192,100,35,76,72,97,0.97,45.5,191,582,593,3347.00,48.94,86.6,-0.86,4237,-65.40,59,3.1,3.1,3479,7872,2,397
428.54,8531.5,8192,100,35,76,72,97,0.97,45.5,191,582,593,3347.00,48.94,87.8,-1.39,4294,-64.72,59,3.1,3.1,3456,7872,2,398
428.79,8503.8,8192,100,35,76,72,96,0.97,45.4,191,582,593,3347.00,48.90,88.1,-1.18,4312,-64.72,59,3.1,3.1,3484,7980,2,398
429.04,8503.7,8192,100,35,76,71,96,0.97,45.5,191,582,593,3347.00,48.91,87.5,-0.98,4284,-66.59,58,3.1,3.1,3456,7980,2,398
429.29,8530.6,8192,100,35,76,71,96,0.96,46.2,192,582,602,3329.00,48.91,88.1,-1.67,4312,-67.79,58,3.1,3.1,3476,8016,2,398
429.54,8508.1,8192,100,35,76,71,96,0.96,46.1,192,582,602,3329.00,48.93,87.6,-0.62,4285,-67.79,58,3.1,3.1,3481,8016,2,399
429.79,8531.3,8192,100,35,76,71,97,0.96,46.3,192,582,602,3329.00,48.93,87.9,-1.10,4301,-67.23,59,3.1,3.1,3505,7776,2,399
430.04,8469.2,8192,100,35,76,71,97,0.96,46.4,192,582,602,3329.00,48.93,87.3,-0.72,4270,-67.23,59,3.1,3.1,3533,7776,2,399
430.29,8505.4,8192,100,35,76,71,97,0.96,46.0,192,582,602,3329.00,48.87,87.6,-0.69,4286,-66.95,59,3.1,3.1,3476,7680,2,399
430.54,8532.1,8192,100,35,76,71,97,0.96,46.3,192,582,602,3329.00,48.89,88.4,-1.33,4327,-65.31,59,3.1,3.0,3551,7680,2,400
430.79,8472.9,8192,100,35,76,71,96,0.96,46.4,193,582,602,3329.00,48.89,87.6,-0.72,4284,-65.31,59,3.1,3.1,3967,7956,2,400
431.04,8484.0,8192,100,35,76,71,96,0.96,46.1,193,582,602,3329.00,48.93,87.7,-1.34,4289,-66.47,59,3.1,3.2,3612,7956,2,400
431.29,8464.8,8192,100,35,76,71,96,0.94,46.9,193,582,611,3311.00,48.96,87.0,-0.71,4255,-68.72,59,3.1,3.1,3234,7800,2,400
431.54,8535.1,8192,100,35,75,71,96,0.94,46.9,193,582,611,3311.00,48.96,87.6,-1.64,4285,-68.72,59,3.1,3.1,3342,7800,2,401
431.79,8505.2,8192,100,35,75,71,96,0.94,46.9,194,582,611,3311.00,48.92,87.9,-1.42,4302,-65.71,59,3.1,3.1,3593,7776,2,401
432.04,8530.6,8192,100,35,75,71,96,0.94,47.1,194,582,611,3311.00,48.92,87.9,-1.08,4300,-65.71,59,3.1,3.1,3620,7776,2,401
432.29,8459.0,8192,100,35,75,71,96,0.94,46.9,194,582,611,3311.00,48.89,87.8,-1.59,4295,-64.98,59,3.1,3.1,3492,8028,2,401
432.54,8517.4,8192,100,35,75,71,96,0.94,47.1,194,582,611,3311.00,48.90,88.0,-0.62,4305,-65.12,59,3.1,3.1,3503,8028,2,402
432.79,8451.7,8192,100,35,75,71,96,0.94,46.4,194,582,611,3311.00,48.90,87.7,-1.24,4292,-65.70,59,3.1,3.1,3513,7752,2,402
433.04,8490.9,8192,100,35,75,71,96,0.94,46.5,194,582,611,3311.00,48.94,87.7,-0.53,4290,-65.70,59,3.1,3.1,3532,7752,2,402
433.29,8471.7,8192,100,35,75,71,96,0.96,46.0,195,582,618,3311.00,48.98,87.1,-0.87,4260,-66.91,59,3.1,3.1,3508,7848,2,402
433.54,8542.2,8192,100,35,75,71,96,0.96,45.8,195,582,618,3311.00,48.98,88.1,-1.21,4312,-66.91,59,3.1,3.1,3475,7848,2,403
433.79,8505.6,8192,100,35,75,71,97,0.96,46.3,195,582,618,3311.00,48.95,87.0,-0.75,4259,-68.36,59,3.1,3.1,3491,7992,2,403
434.04,8536.1,8192,100,35,75,71,97,0.96,46.3,195,582,618,3311.00,48.95,88.3,-1.44,4320,-66.16,59,3.1,3.1,3493,7992,2,403
434.29,8498.5,8192,100,35,75,71,97,0.96,46.2,195,582,618,3311.00,48.90,87.8,-0.85,4296,-66.16,59,3.1,3.1,3536,7764,2,403
434.54,8515.6,8192,100,35,75,71,97,0.96,46.3,196,582,618,3311.00,48.90,87.3,-1.56,4271,-65.36,59,3.1,3.1,3528,7764,2,404
434.79,8487.2,8192,100,35,75,71,97,0.96,46.4,196,582,618,3311.00,48.90,87.6,-1.40,4288,-67.59,59,3.1,3.1,3493,7944,2,404
435.04,8523.5,8192,100,35,75,70,97,0.96,46.1,196,582,618,3311.00,48.94,87.8,-1.34,4294,-67.59,59,3.1,3.1,3528,7944,2,404
435.29,8522.8,8192,100,35,75,70,97,0.94,47.0,196,582,610,3347.00,48.97,87.9,-1.54,4300,-68.16,59,3.1,3.1,3483,7932,2,404
435.54,8454.2,8192,100,35,75,70,97,0.94,47.0,196,582,610,3347.00,48.97,86.6,-0.94,4239,-68.16,59,3.1,3.1,3510,7932,2,405
435.79,8494.8,8192,100,35,75,70,97,0.94,47.3,197,582,610,3347.00,48.96,87.7,-1.49,4289,-68.66,59,3.1,3.1,3570,7800,2,405
436.04,8463.0,8192,100,35,75,70,97,0.94,47.0,197,582,610,3347.00,48.96,86.9,-0.49,4251,-64.36,59,3.1,3.1,3506,7800,2,405
436.29,8471.5,8192,100,35,75,70,97,0.94,47.2,197,582,610,3347.00,48.92,87.5,-1.17,4283,-64.36,59,3.1,3.1,3524,7704,2,405
436.54,8523.6,8192,100,35,75,70,97,0.94,46.8,197,582,610,3347.00,48.92,88.5,-0.81,4330,-64.51,59,3.1,3.1,3520,7704,2,406
436.79,8457.8,8192,100,35,75,70,97,0.94,47.1,197,582,610,3347.00,48.90,86.7,-0.70,4241,-66.98,59,3.1,3.1,3530,7956,2,406
437.04,8525.1,8192,100,35,74,70,97,0.94,47.0,198,582,610,3347.00,48.90,87.7,-1.26,4292,-66.98,59,3.1,3.1,3514,7956,2,406
437.29,8493.6,8192,100,35,74,70,97,0.96,46.4,198,583,621,3347.00,48.96,87.9,-0.54,4300,-68.32,59,3.1,3.1,3504,7956,2,406
437.54,8521.2,8192,100,35,74,70,97,0.96,46.2,198,583,621,3347.00,48.96,87.8,-1.55,4298,-68.32,59,3.1,3.1,3542,7956,2,407
437.79,8535.6,8192,100,35,74,70,97,0.96,45.8,198,583,621,3347.00,48.94,87.9,-1.41,4300,-67.78,59,3.1,3.1,3477,7860,2,407
438.04,8482.5,8192,100,35,74,70,97,0.96,46.3,198,583,621,3347.00,48.96,87.8,-1.45,4296,-68.56,59,3.1,3.1,3476,7860,1,407
438.29,8496.8,8192,100,35,74,70,97,0.96,46.3,199,583,621,3347.00,48.96,87.8,-1.58,4298,-68.56,59,3.1,3.1,3487,7920,1,407
438.54,8475.1,8192,100,35,74,70,97,0.96,46.3,199,583,621,3347.00,48.96,87.6,-1.24,4289,-68.59,59,3.1,3.1,3510,7920,1,408
438.79,8531.0,8192,100,35,74,70,97,0.96,46.2,199,583,621,3347.00,48.97,88.4,-1.55,4323,-69.02,59,3.1,3.1,3547,8016,1,408
439.04,8472.2,8192,100,35,74,70,97,0.96,46.3,199,583,621,3347.00,48.97,87.8,-1.33,4294,-69.02,59,3.1,3.1,3482,8016,1,408
439.29,8493.9,8192,100,35,74,70,97,0.97,45.4,199,582,611,3347.00,48.96,87.3,-1.42,4272,-66.83,59,3.1,3.1,3492,7992,1,408
439.54,8520.8,8192,100,35,74,70,97,0.97,45.2,199,582,611,3347.00,48.96,87.4,-1.68,4278,-65.25,59,3.1,3.1,3532,7992,1,409
439.79,8467.3,8192,100,35,74,70,97,0.97,45.6,200,582,611,3347.00,48.89,87.6,-0.95,4287,-65.25,59,3.1,3.1,3454,7908,1,409
440.04,8525.5,8192,100,35,74,70,97,0.97,45.8,200,582,611,3347.00,48.91,88.3,-1.31,4321,-64.67,59,3.1,3.1,3499,7908,1,409
440.29,8521.3,8192,100,35,74,70,97,0.97,45.5,200,582,611,3347.00,48.91,88.5,-0.63,4330,-66.50,59,3.1,3.1,3460,7860,1,409
440.54,8497.9,8192,100,35,74,70,97,0.97,45.4,200,582,611,3347.00,48.91,88.2,-0.95,4315,-66.50,59,3.1,3.1,3529,7860,1,410
440.79,8515.6,8192,100,35,74,70,97,0.97,45.4,200,582,611,3347.00,48.92,87.9,-0.68,4300,-65.85,59,3.1,3.1,3483,7860,1,410
441.04,8462.8,8192,100,35,74,69,97,0.97,45.5,201,582,611,3347.00,48.92,87.8,-0.57,4296,-65.85,59,3.1,3.1,3515,7860,1,410
441.29,8521.9,8192,100,35,74,69,97,0.99,45.4,201,582,600,3347.00,48.94,88.1,-1.33,4310,-66.80,59,3.1,3.1,3485,7908,1,410
441.54,8516.4,8192,100,35,74,69,97,0.99,44.8,201,582,600,3347.00,48.94,87.9,-0.78,4299,-66.19,59,3.1,3.1,3500,7908,1,411
441.79,8501.5,8192,100,35,74,69,97,0.99,44.8,201,582,600,3347.00,48.95,87.5,-1.41,4281,-66.19,59,3.1,3.1,3436,7884,1,411
442.04,8474.5,8192,100,35,74,69,97,0.99,44.8,201,582,600,3347.00,48.96,87.9,-1.59,4299,-67.72,59,3.1,3.1,3463,7884,1,411
442.29,8478.9,8192,100,35,74,69,97,0.99,44.8,202,582,600,3347.00,48.96,87.1,-1.61,4260,-67.72,59,3.1,3.1,3458,7896,1,411
442.54,8522.8,8192,100,35,74,69,97,0.99,44.9,202,582,600,3347.00,48.97,87.8,-1.55,4294,-67.72,59,3.1,3.1,3446,7896,1,412
442.79,8475.5,8192,100,35,74,69,97,0.99,44.8,202,582,600,3347.00,48.95,88.0,-1.19,4307,-65.97,59,3.1,3.1,3483,7920,1,412
443.04,8550.7,8192,100,35,74,69,96,0.99,44.7,202,582,600,3347.00,48.95,87.4,-1.71,4277,-65.97,59,3.1,3.1,3438,7920,1,412
443.29,8479.0,8192,100,35,74,69,96,1.00,44.9,202,582,593,3311.00,48.96,87.7,-0.88,4293,-67.73,59,3.1,3.1,3492,7872,1,412
443.54,8534.3,8192,100,35,74,69,96,1.00,44.1,202,582,593,3311.00,48.96,87.8,-0.99,4294,-65.48,59,3.1,3.1,3455,7872,1,413
443.79,8498.7,8192,100,35,74,69,96,1.00,44.7,203,582,593,3311.00,48.91,87.9,-0.67,4301,-65.48,59,3.1,3.1,3412,7920,1,413
444.04,8491.8,8192,100,35,74,69,97,1.00,44.4,203,582,593,3311.00,48.90,88.3,-0.66,4321,-66.14,59,3.1,3.1,3428,7920,1,413
444.29,8531.6,8192,100,35,74,69,97,1.00,44.7,203,582,593,3311.00,48.91,88.3,-1.27,4319,-66.94,59,3.1,3.1,3442,7776,1,413
444.54,8466.3,8192,100,35,74,69,97,1.00,44.5,203,582,593,3311.00,48.91,87.2,-0.60,4266,-66.94,59,3.1,3.1,3487,7776,1,414
444.79,8493.2,8192,100,35,74,69,97,1.00,44.0,203,582,593,3311.00,48.88,87.7,-1.28,4292,-65.74,59,3.1,3.1,3432,7968,1,414
445.04,8485.3,8192,100,35,74,69,97,1.00,44.1,204,582,593,3311.00,48.88,87.6,-0.97,4284,-65.74,59,3.1,3.1,3415,7968,1,414
445.29,8487.9,8192,100,35,74,69,97,0.99,44.6,204,582,588,3347.00,48.97,87.5,-1.57,4281,-69.35,59,3.1,3.1,3470,7872,1,414
445.54,8523.0,8192,100,35,74,69,97,0.99,44.8,204,582,588,3347.00,48.97,88.2,-1.23,4315,-67.97,59,3.1,3.1,3452,7872,1,415
445.79,8462.7,8192,100,35,74,69,97,0.99,44.7,204,582,588,3347.00,48.97,87.2,-1.28,4267,-67.97,59,3.1,3.1,3446,7968,1,415
446.04,8536.3,8192,100,35,74,69,97,0.99,44.6,204,582,588,3347.00,48.90,87.9,-1.71,4303,-67.17,59,3.1,3.1,3435,7968,1,415
446.29,8474.9,8192,100,35,74,69,97,0.99,44.9,205,582,588,3347.00,48.88,87.4,-0.84,4278,-65.65,59,3.1,3.1,3443,7860,1,415
446.54,8525.5,8192,100,35,74,69,97,0.99,44.6,205,582,588,3347.00,48.88,87.8,-1.38,4298,-65.65,59,3.1,3.1,3501,7860,1,416
446.79,8511.4,8192,100,35,74,69,97,0.99,44.8,205,582,588,3347.00,48.94,88.3,-0.50,4318,-69.37,59,3.1,3.1,3448,7788,1,416
447.04,8481.0,8192,100,35,74,69,97,0.99,45.0,205,582,588,3347.00,48.94,87.4,-0.87,4277,-68.61,59,3.1,3.1,3488,7788,1,416
447.29,8529.3,8192,100,35,74,69,97,0.99,44.8,205,582,588,3347.00,48.95,87.7,-0.66,4292,-68.61,59,3.1,3.1,3439,7704,1,416
447.54,8467.1,8192,100,35,74,70,97,0.97,45.7,205,582,592,3347.00,48.96,87.3,-0.57,4271,-68.13,59,3.1,3.1,3455,7704,1,417
447.79,8519.5,8192,100,35,74,70,97,0.97,45.5,206,582,592,3347.00,48.96,87.2,-1.28,4265,-69.20,59,3.1,3.1,3474,7968,1,417
448.04,8479.9,8192,100,35,75,70,97,0.97,45.6,206,582,592,3347.00,48.97,87.3,-0.52,4272,-69.20,59,3.1,3.1,3510,7968,1,417
448.29,8490.2,8192,100,35,75,70,97,0.97,45.6,206,582,592,3347.00,48.96,87.8,-1.53,4296,-67.89,59,3.1,3.1,3465,7908,1,417
448.54,8448.8,8192,100,35,75,70,97,0.97,45.5,206,582,592,3347.00,48.96,86.7,-1.18,4240,-67.89,59,3.1,3.1,3522,7908,1,417
448.79,8458.5,8192,100,35,75,70,97,0.97,45.6,206,582,592,3347.00,48.96,87.0,-1.31,4256,-67.49,59,3.1,3.1,3480,7824,1,418
449.04,8532.0,8192,100,35,75,70,96,0.97,45.6,207,582,592,3347.00,48.96,88.2,-1.37,4318,-65.13,59,3.1,3.1,3518,7824,1,418
449.29,8472.5,8192,100,35,75,70,96,0.97,45.3,207,582,592,3347.00,48.89,87.7,-0.92,4293,-65.13,60,3.1,3.1,3489,8016,1,418
449.54,8515.4,8192,100,35,75,70,96,0.96,46.0,207,582,601,3329.00,48.96,87.6,-1.25,4288,-68.92,59,3.1,3.1,3513,8016,1,418
449.79,8465.5,8192,100,35,75,70,96,0.96,46.1,207,582,601,3329.00,48.96,87.2,-0.54,4268,-68.30,59,3.1,3.1,3497,7884,1,419
450.04,8503.0,8192,100,35,75,70,97,0.96,46.4,207,582,601,3329.00,48.96,86.8,-0.82,4246,-68.30,59,3.1,3.1,3504,7884,1,419
450.29,8518.5,8192,100,35,75,70,97,0.96,46.2,208,582,601,3329.00,48.96,87.8,-0.55,4296,-67.80,59,3.1,3.1,3537,7908,1,419
450.54,8529.1,8192,100,35,75,70,97,0.96,46.3,208,582,601,3329.00,48.96,89.0,-0.55,4356,-67.80,59,3.1,3.1,3486,7908,1,419
450.79,8522.2,8192,100,35,75,71,97,0.96,46.1,208,582,601,3329.00,48.94,87.6,-1.32,4288,-67.69,60,3.1,3.1,3509,7896,1,420
451.04,8485.4,8192,100,35,75,71,97,0.96,46.4,208,582,601,3329.00,48.97,88.1,-0.68,4311,-69.05,60,3.1,3.1,3542,7896,1,420
451.29,8502.3,8192,100,35,76,71,97,0.96,46.4,208,582,601,3329.00,48.97,87.1,-1.40,4262,-69.05,59,3.1,3.1,3504,7908,1,420
451.54,8515.7,8192,100,35,76,71,97,0.97,45.4,209,582,610,3347.00,48.93,87.7,-1.13,4291,-68.15,59,3.1,3.1,3501,7908,1,420
451.79,8530.9,8192,100,35,76,71,97,0.97,45.5,209,582,610,3347.00,48.92,88.6,-1.43,4333,-68.80,59,3.1,3.1,3457,7812,1,421
452.04,8530.8,8192,100,35,76,71,97,0.97,45.5,209,582,610,3347.00,48.92,88.4,-1.32,4324,-68.80,59,3.1,3.1,3464,7812,1,421
452.29,8465.8,8192,100,35,76,71,97,0.97,45.6,209,582,610,3347.00,48.95,87.2,-1.22,4268,-68.81,59,3.1,3.1,3457,7860,1,421
452.54,8528.4,8192,100,35,76,71,97,0.97,45.6,209,582,610,3347.00,48.95,87.9,-1.48,4302,-68.81,59,3.1,3.1,3464,7860,1,421
452.79,8476.0,8192,100,35,76,71,97,0.97,45.6,209,582,610,3347.00,48.95,87.9,-0.73,4303,-66.31,60,3.1,3.1,3467,7920,1,422
453.04,8522.0,8192,100,35,76,71,97,0.97,45.7,210,582,610,3347.00,48.89,87.5,-1.17,4279,-65.26,60,3.1,3.1,3483,7920,1,422
453.29,8525.3,8192,100,35,76,71,97,0.97,45.5,210,582,610,3347.00,48.89,89.0,-0.43,4352,-65.26,60,3.1,3.1,3483,7800,1,422
453.54,8493.6,8192,100,35,76,71,97,0.99,44.9,210,582,601,3347.00,48.89,87.4,-0.76,4276,-65.33,60,3.1,3.1,3484,7800,1,422
453.79,8514.7,8192,100,35,77,71,97,0.99,45.0,210,582,601,3347.00,48.88,87.6,-0.76,4284,-66.67,60,3.1,3.1,3446,8052,1,423
454.04,8485.3,8192,100,35,77,71,97,0.99,44.7,210,582,601,3347.00,48.88,87.4,-0.52,4274,-66.67,59,3.1,3.1,3434,8052,1,423
454.29,8535.9,8192,100,35,77,71,97,0.99,45.0,211,582,601,3347.00,48.94,88.1,-1.40,4313,-66.26,59,3.1,3.1,3439,7752,1,423
454.54,8464.0,8192,100,35,77,71,97,0.99,45.0,211,582,601,3347.00,48.94,87.4,-0.74,4277,-68.70,59,3.1,3.1,3447,7752,1,423
454.79,8516.3,8192,100,35,77,72,97,0.99,44.9,211,582,601,3347.00,48.96,87.8,-1.63,4295,-68.70,59,3.1,3.1,3455,8028,1,424
455.04,8510.9,8192,100,35,77,72,97,0.99,44.9,211,582,601,3347.00,48.96,88.1,-1.37,4308,-68.82,60,3.1,3.1,3477,8028,1,424
455.29,8520.0,8192,100,35,77,72,97,0.99,44.7,211,582,601,3347.00,48.96,88.3,-0.61,4323,-67.87,60,3.1,3.1,3461,7980,1,424
455.54,8529.3,8192,100,35,77,72,97,1.00,44.7,212,582,593,3347.00,48.97,88.5,-1.42,4330,-67.87,59,3.1,3.1,3499,7980,1,424
455.79,8468.5,8192,100,35,77,72,97,1.00,44.0,212,582,593,3347.00,48.97,87.4,-0.94,4276,-68.79,60,3.1,3.1,3425,7836,1,425
456.04,8524.8,8192,100,35,77,72,97,1.00,44.6,212,582,593,3347.00,48.97,87.9,-1.26,4303,-68.79,60,3.1,3.1,3422,7836,1,425
456.29,8505.0,8192,100,35,78,72,97,1.00,44.0,212,582,593,3347.00,48.97,88.0,-1.24,4307,-67.12,60,3.1,3.1,3484,7884,1,425
456.54,8521.1,8192,100,35,78,72,97,1.00,44.5,212,582,593,3347.00,48.97,88.4,-0.94,4326,-67.67,60,3.1,3.1,3440,7884,1,425
456.79,8518.7,8192,100,35,78,73,97,1.00,44.0,212,582,593,3347.00,48.96,88.5,-1.43,4330,-67.67,60,3.1,3.1,3440,7860,1,426
457.04,8458.3,8192,100,35,78,73,96,1.00,44.6,213,582,593,3347.00,48.93,87.4,-0.44,4274,-66.57,60,3.1,3.1,3428,7860,1,426
457.29,7692.8,7572,19,35,78,73,96,1.00,10.0,213,582,593,3347.00,48.93,43.6,0.52,2155,-25.50,60,3.1,3.3,3103,7824,1,426
457.54,8206.4,8111,14,35,78,73,96,1.00,10.8,213,584,559,3329.00,48.88,6.4,-6.54,316,-25.50,60,3.1,3.3,2208,7824,1,426
457.79,8319.3,8192,12,35,78,73,96,1.00,10.5,213,584,559,3329.00,48.74,2.8,-1.53,138,-6.29,59,3.1,3.1,1999,7980,1,427
458.04,8187.4,7936,11,35,78,73,97,1.00,10.1,213,584,559,3329.00,48.74,8.8,-8.69,437,-6.29,59,3.1,3.0,2441,7980,1,427
458.29,6475.4,6426,7,35,78,73,97,1.00,8.3,213,584,559,3329.00,49.14,1.9,-2.79,95,-10.16,59,3.1,3.1,2516,7752,1,427
458.54,5799.1,5586,7,35,78,73,97,1.00,7.3,213,584,559,3329.00,49.16,3.7,-4.88,182,-7.83,59,1.6,3.1,2396,7752,1,427
458.79,5104.6,5030,8,35,78,73,97,1.00,6.6,213,584,559,3329.00,49.16,-7.5,6.42,-369,-7.83,59,1.6,3.1,2185,7956,1,428
459.04,4425.5,4260,6,35,78,73,97,1.00,5.5,213,584,559,3329.00,49.17,0.0,-2.67,2,-9.41,58,1.6,3.1,2002,7956,1,428
459.29,4228.7,4123,8,35,78,73,97,1.00,5.3,213,584,559,3329.00,47.95,-5.6,4.56,-274,6.34,58,1.6,3.0,1864,7956,1,428
459.54,4861.5,4533,9,35,78,73,97,1.00,5.7,213,584,559,3329.00,47.95,5.6,-5.45,272,6.34,58,1.0,2.9,1694,7956,1,428
459.79,3375.7,3404,9,35,78,73,97,1.00,4.4,213,584,559,3329.00,48.58,-2.1,1.65,-101,-8.55,58,1.0,2.8,1735,7668,1,429
460.04,3545.2,3422,10,35,78,73,97,1.00,4.6,213,584,559,3329.00,48.58,-0.4,-2.00,-18,-8.55,58,1.0,2.7,1519,7668,1,429
460.29,3444.3,3484,11,35,78,74,97,1.00,5.4,213,584,559,3329.00,48.38,-0.1,1.07,-5,-2.33,57,1.0,2.5,1484,7824,1,429
460.54,3376.5,3573,12,35,78,74,97,1.00,5.7,213,584,559,3329.00,48.50,-0.0,1.49,-0,-5.35,57,1.0,2.4,1523,7824,1,429
460.79,3395.8,3478,13,35,78,74,97,1.00,5.8,213,584,559,3329.00,48.50,0.2,-1.11,8,-7.87,57,1.0,2.2,1386,7872,1,430
461.04,3470.7,3462,14,35,78,74,97,1.00,6.1,213,584,559,3329.00,48.63,-0.0,0.76,-0,-7.87,57,1.0,2.0,1385,7872,1,430
461.29,3367.8,3539,14,35,78,74,96,1.00,6.3,213,584,559,3329.00,48.80,1.6,-3.19,76,-8.42,57,1.0,1.9,1152,7884,1,430
461.54,3451.1,3513,14,35,78,74,96,1.00,6.4,213,584,559,3329.00,48.80,2.2,-4.39,108,-8.42,56,1.0,1.8,1235,7884,2,430
461.79,3406.6,3565,14,35,78,74,96,1.00,6.7,213,584,559,3329.00,48.71,1.0,-0.62,51,-13.08,56,1.0,1.6,1252,7884,1,431
462.04,3489.2,3559,14,35,78,74,96,1.00,6.6,213,584,559,3329.00,48.71,2.4,-6.41,118,-14.89,56,1.0,1.5,1158,7884,2,431
462.29,3435.7,3445,14,35,78,74,97,1.00,6.3,213,584,559,3329.00,48.82,1.0,1.76,50,-14.89,56,1.0,1.4,997,7980,1,431
462.54,3374.2,3487,15,35,78,74,97,1.00,6.5,213,584,559,3329.00,48.83,2.9,-0.45,141,-11.62,56,1.0,1.3,1062,7980,2,431
462.79,3496.4,3496,14,35,78,74,97,1.00,6.4,213,584,559,3329.00,48.83,1.7,1.28,81,-9.88,56,1.0,1.2,1056,7932,2,432
463.04,3549.4,3545,14,35,78,74,97,1.00,6.5,213,584,559,3329.00,48.69,0.7,0.83,32,-9.88,55,1.0,1.2,1015,7932,2,432
463.29,3558.6,3627,14,35,78,74,97,1.00,6.6,213,584,559,3329.00,48.85,2.1,-1.77,100,-8.80,55,1.0,1.1,931,7872,2,432
463.54,3565.3,3541,15,35,78,74,97,1.00,6.2,213,584,559,3329.00,48.85,2.1,-1.24,105,-8.80,55,1.0,1.0,672,7872,2,432
463.79,3540.3,3482,14,35,77,74,97,1.00,6.4,213,584,559,3329.00,48.72,2.5,-5.17,122,-10.43,55,1.0,1.0,1228,7920,2,433
464.04,3523.2,3550,13,35,77,74,97,1.00,6.4,213,584,559,3329.00,48.72,1.6,-3.71,78,-4.75,55,1.0,1.0,1231,7920,2,433
464.29,3396.8,3415,14,35,77,74,97,1.00,6.2,214,584,559,3329.00,48.85,1.5,-1.79,72,-4.75,55,1.0,1.0,1014,7956,2,433
464.54,3443.9,3457,14,35,77,74,97,1.00,6.5,214,584,559,3329.00,48.86,-0.4,-0.72,-18,4.05,54,1.0,1.0,1146,7956,2,433
464.79,3406.8,3436,14,35,77,74,97,1.00,6.5,214,584,559,3329.00,48.59,0.8,-1.10,41,-9.46,54,1.0,1.0,1164,7908,2,434
465.04,3438.4,3498,14,35,77,74,97,1.00,6.7,214,584,559,3329.00,48.59,1.0,-0.05,49,-9.46,54,1.0,1.0,1189,7908,2,434
465.29,3506.2,3431,14,35,77,74,97,1.00,6.5,214,584,559,3329.00,48.67,1.6,0.12,78,-2.40,54,1.0,1.0,1100,7836,2,434
465.54,3493.2,3503,14,35,77,74,97,1.00,6.5,214,584,559,3329.00,48.67,1.5,0.59,73,-2.40,54,1.0,1.0,1138,7836,2,434
