Time (s),Motor Speed (RPM),Engine Speed (RPM),Throttle (%),Intake Temperature (C),Engine Coolant Temperature 1 (C),Engine Coolant Temperature 2 (C),Barometric Pressure (kpa),Fuel Trim,Fuel Consumption (g/min),Fuel Consumed (g),Expected BSFC (g/kW.hr),Actual BSFC (g/kW.hr),Actual BSFC /  Expected BSFC,Expected Max Power (W),Bus Voltage (V),GCU Current (A),Battery Current (A),Power Generated (W),GCU Phase Current (A),Inverter Temperature (C),Target Fuel Pressure (bar),Fuel Pressure (bar),Fuel Pump Speed (RPM),Cooling Pump Speed (RPM), Fans On (qty), PWM Uptime (s)
4813.79,7732.0,7693,40,25,74,71,98,1.21,21.2,1749,480,542,1.129166667,3444,49.2,45.6,7.11,2250,-36.51,54,3.1,3.1,1788,8171,1,4367
4814.04,7797.2,7727,38,25,74,70,98,1.24,21.3,1749,486,515,1.059670782,3530,49.2,52.7,-1.2,2604,-39.12,54,3.1,3.1,1882,8110,1,4367
4814.29,7768.6,7763,38,25,74,70,98,1.24,21.1,1750,486,515,1.059670782,3530,49.31,48.7,-3.19,2404,-39.12,54,3.1,3.0,1851,8096,1,4367
4814.54,7841.0,7703,37,25,74,70,98,1.24,20.4,1750,486,515,1.059670782,3530,49.34,53.2,-0.96,2623,-36.31,54,3.1,3.1,1837,8170,1,4368
4814.79,7693.5,7703,38,25,74,70,98,1.24,20.6,1750,486,515,1.059670782,3530,49.34,47.8,0.68,2360,-38.85,54,3.1,3.0,1832,8174,1,4368
4815.04,7801.7,7705,38,25,74,70,98,1.24,21.1,1750,486,515,1.059670782,3530,49.35,51.5,-0.95,2541,-38.85,54,3.1,3.1,1856,8185,1,4368
4815.29,7739.9,7722,36,25,74,70,98,1.24,20.1,1750,486,515,1.059670782,3530,49.43,46.7,-1.71,2302,-38.98,54,3.1,3.0,1841,8099,1,4368
4815.54,7765.4,7724,37,25,73,70,98,1.24,20.1,1750,486,515,1.059670782,3530,49.43,47.9,-2.67,2362,-38.98,54,3.1,3.1,1844,7914,1,4369
4815.79,7680.8,7674,37,25,73,70,98,1.24,20.0,1750,486,515,1.059670782,3530,49.31,44.9,-0.71,2217,-37.91,54,3.1,3.2,1821,7937,1,4369
4816.04,7602.0,7654,38,25,73,69,98,1.19,21.8,1750,480,527,1.097916667,3500,49.31,41.1,7.5,2026,-38.45,54,3.1,3.1,1855,7998,1,4369
4816.29,7686.8,7656,37,25,73,69,98,1.19,21.5,1750,480,527,1.097916667,3500,49.33,50.7,-7.36,2500,-38.45,54,3.1,3.2,1822,7946,1,4369
4816.54,7674.6,7632,36,25,73,69,98,1.19,20.6,1750,480,527,1.097916667,3500,49.36,47.1,-0.54,2326,-35.38,54,3.1,3.1,1827,8014,1,4370
4816.79,7667.1,7646,36,25,73,69,98,1.19,21.2,1750,480,527,1.097916667,3500,49.36,46.5,0.58,2292,-40.01,54,3.1,3.1,1844,7955,1,4370
4817.04,7647.3,7613,36,25,73,69,98,1.19,20.5,1751,480,527,1.097916667,3500,49.33,47.5,-0.13,2344,-40.01,54,3.1,3.1,1843,8032,1,4370
4817.29,7662.4,7604,36,25,73,69,98,1.19,21.0,1751,480,527,1.097916667,3500,49.31,48.0,-4.66,2370,-34.6,54,3.1,3.1,1786,7925,1,4370
4817.54,7671.6,7639,36,25,73,69,97,1.19,20.5,1751,480,527,1.097916667,3500,49.31,46.7,-4.3,2305,-34.6,54,3.1,3.0,1787,7980,1,4371
4817.79,7613.4,7609,38,25,73,69,97,1.19,22.0,1751,480,527,1.097916667,3500,49.19,48.0,1.22,2365,-36.12,54,3.1,3.1,1806,8022,1,4371
4818.04,7627.0,7620,39,25,73,69,97,1.24,22.3,1751,483,537,1.111801242,3437,49.19,50.6,2.62,2492,-36.12,54,3.1,3.0,1907,7923,1,4371
4818.29,7698.7,7650,41,25,73,69,97,1.24,23.4,1751,483,537,1.111801242,3437,49.17,52.9,-6.41,2606,-39.82,54,3.1,3.1,1908,7802,1,4371
4818.54,7721.4,7690,41,25,72,68,98,1.24,22.5,1751,483,537,1.111801242,3437,49.36,53.1,-1.05,2616,-43.04,54,3.1,3.0,1843,7802,1,4372
4818.79,7832.0,7791,40,25,72,68,98,1.24,22.5,1751,483,537,1.111801242,3437,49.36,55.5,1.26,2737,-43.04,54,3.1,3.1,1904,7826,1,4372
4819.04,7852.8,7842,40,25,72,68,98,1.24,22.7,1751,483,537,1.111801242,3437,49.4,53.5,-1.29,2636,-41.76,54,3.1,3.1,1880,7767,1,4372
4819.29,7941.6,7894,39,25,72,68,98,1.24,21.8,1751,483,537,1.111801242,3437,49.49,54.4,-5.63,2683,-41.15,54,3.1,3.1,1816,7727,1,4372
4819.54,8012.9,7932,38,25,72,68,98,1.24,21.3,1751,483,537,1.111801242,3437,49.49,56.0,-3.2,2760,-41.15,54,3.1,3.1,1828,7794,1,4373
4819.79,7904.0,7901,37,25,72,68,98,1.24,20.1,1752,483,537,1.111801242,3437,49.37,49.4,-0.01,2438,-36.73,54,3.1,3.0,1863,7769,1,4373
4820.04,7879.4,7822,36,25,72,68,98,1.24,19.8,1752,497,495,0.995975855,3549,49.37,48.9,-0.47,2414,-36.73,54,3.1,3.1,1812,7833,1,4373
4820.29,7880.3,7864,40,25,72,68,98,1.24,22.4,1752,497,495,0.995975855,3549,49.04,52.2,0.16,2573,-37.12,54,3.1,3.0,1921,7762,1,4373
4820.54,7896.2,7902,39,25,72,68,98,1.24,22.1,1752,497,495,0.995975855,3549,49.49,54.2,-4.64,2676,-42.53,54,3.1,3.1,1832,7726,1,4374
4820.79,7908.9,7856,40,25,72,68,97,1.24,21.9,1752,497,495,0.995975855,3549,49.49,52.0,2.73,2568,-42.53,54,3.1,3.0,1915,7721,1,4374
4821.04,7902.3,7871,40,25,72,68,97,1.24,22.6,1752,497,495,0.995975855,3549,49.17,54.6,0.07,2693,-40.78,54,3.1,3.1,1868,7727,1,4374
4821.29,7877.9,7852,41,25,72,68,97,1.24,22.8,1752,497,495,0.995975855,3549,49.31,54.6,-0.49,2693,-41.95,54,3.1,3.1,1849,7700,1,4374
4821.54,7926.3,7836,41,25,72,68,97,1.24,23.1,1752,497,495,0.995975855,3549,49.31,56.3,0.38,2777,-41.95,54,3.1,3.0,1935,7769,1,4375
4821.79,7900.0,7878,33,25,72,68,98,1.24,16.2,1752,497,495,0.995975855,3549,49.67,51.1,-8.41,2518,-42.39,54,3.1,3.1,1822,7731,1,4375
4822.04,7792.3,7824,36,25,71,68,98,1.24,17.3,1752,497,495,0.995975855,3549,49.67,33.7,2.48,1662,-42.39,54,3.1,3.0,1666,7550,1,4375
4822.29,7966.6,7881,37,25,71,68,98,1.24,20.8,1752,494,498,1.008097166,3559,49.07,52.0,-7.25,2564,-29.45,54,3.1,3.2,1900,7564,1,4375
4822.54,7896.7,7766,34,25,71,68,98,1.24,16.9,1752,494,498,1.008097166,3559,49.07,45.5,-6.84,2246,-34.33,54,3.1,3.1,1706,7525,1,4376
4822.79,7924.9,7847,39,26,71,68,98,1.24,22.4,1753,494,498,1.008097166,3559,49.15,52.3,1.44,2580,-34.33,54,3.1,3.1,1917,7542,1,4376
4823.04,7876.6,7801,38,26,71,68,98,1.24,21.9,1753,494,498,1.008097166,3559,49.34,47.5,-1.09,2342,-39.51,54,3.1,3.1,1870,7545,1,4376
4823.29,7885.4,7803,38,26,71,68,98,1.24,21.1,1753,494,498,1.008097166,3559,49.34,52.2,-5.27,2574,-41.09,54,3.1,3.0,1821,7514,1,4376
4823.54,7845.7,7787,38,26,71,68,98,1.24,21.3,1753,494,498,1.008097166,3559,49.41,48.9,-3.01,2412,-41.09,54,3.1,3.1,1803,7558,1,4377
4823.79,7814.3,7761,36,26,71,68,98,1.24,20.0,1753,494,498,1.008097166,3559,49.42,46.4,-2.87,2291,-38.99,54,3.1,3.2,1836,7621,1,4377
4824.04,7782.7,7770,36,26,71,68,98,1.24,19.4,1753,494,498,1.008097166,3559,49.42,47.7,-0.43,2355,-38.99,54,3.1,3.1,1817,7585,1,4377
4824.29,7792.7,7726,36,26,71,68,98,1.22,20.4,1753,486,514,1.057613169,3543,49.22,45.7,-3.94,2254,-36.32,54,3.1,3.1,1845,7593,1,4377
4824.54,7738.1,7723,35,26,71,68,98,1.22,20.1,1753,486,514,1.057613169,3543,49.22,45.1,0.06,2226,-34.97,54,3.1,3.2,1810,7600,1,4378
4824.79,7738.1,7618,35,26,71,68,98,1.22,19.9,1753,486,514,1.057613169,3543,49.37,47.1,2.79,2327,-34.97,54,3.1,3.1,1839,7583,1,4378
4825.04,7674.3,7624,36,26,71,68,98,1.22,20.3,1753,486,514,1.057613169,3543,49.24,46.3,-0.79,2288,-33.91,54,3.1,3.1,1830,7603,1,4378
4825.29,7621.3,7520,36,26,71,68,98,1.22,20.2,1753,486,514,1.057613169,3543,49.24,45.8,-1.17,2260,-34.01,54,3.1,3.1,1842,7536,1,4378
4825.54,7623.5,7582,36,26,71,69,98,1.22,20.1,1753,486,514,1.057613169,3543,49.29,46.7,-1.22,2305,-34.01,54,3.1,3.1,1838,7511,1,4379
4825.79,7582.1,7527,37,26,71,69,98,1.22,20.4,1754,486,514,1.057613169,3543,49.15,46.8,9.12,2308,-34.48,54,3.1,3.1,1847,7564,1,4379
4826.04,7527.7,7606,36,26,71,69,98,1.22,20.7,1754,486,514,1.057613169,3543,49.15,45.9,2.61,2265,-34.48,54,3.1,3.2,1813,7557,1,4379
4826.29,7542.8,7529,37,26,71,69,98,1.28,19.9,1754,479,538,1.123173278,3460,49.19,43.6,2.89,2149,-37.41,54,3.1,3.1,1797,7569,1,4379
4826.54,7549.8,7471,38,26,71,69,98,1.28,20.7,1754,479,538,1.123173278,3460,49.19,43.9,7.1,2165,-33.16,54,3.1,3.1,1810,7620,1,4380
4826.79,7479.6,7472,38,26,71,69,98,1.28,20.6,1754,479,538,1.123173278,3460,49.37,47.4,6.24,2336,-33.16,54,3.1,3.2,1792,7637,1,4380
4827.04,7515.8,7471,37,26,71,69,98,1.28,20.2,1754,479,538,1.123173278,3460,49.39,43.8,2.14,2157,-35.54,54,3.1,3.2,1816,7675,1,4380
4827.29,7496.2,7431,37,26,71,69,98,1.28,20.2,1754,479,538,1.123173278,3460,49.39,46.7,2.39,2303,-38.01,54,3.1,3.1,1778,7611,1,4380
4827.54,7543.2,7527,37,26,72,69,98,1.28,20.3,1754,479,538,1.123173278,3460,49.27,45.7,-3.68,2255,-38.01,54,3.1,3.2,1789,7637,1,4381
4827.79,7556.7,7479,38,25,72,69,98,1.28,20.7,1754,479,538,1.123173278,3460,49.3,48.5,5.69,2391,-30.68,54,3.1,3.1,1800,7773,1,4381
4828.04,7514.6,7456,39,25,72,69,98,1.28,22.3,1754,479,538,1.123173278,3460,49.3,44.8,6.19,2208,-30.68,54,3.1,3.2,1857,7750,1,4381
4828.29,7557.8,7497,39,25,72,69,98,1.21,21.9,1754,479,544,1.135699374,3441,49.41,47.5,-1.53,2343,-37.09,54,3.1,3.1,1829,7803,1,4381
4828.54,7611.1,7564,37,25,72,69,98,1.21,21.2,1755,479,544,1.135699374,3441,49.41,49.9,-2.81,2459,-37.71,54,3.1,3.0,1825,7782,1,4382
4828.79,7651.4,7614,37,25,72,69,98,1.21,20.8,1755,479,544,1.135699374,3441,49.41,48.3,-2.45,2384,-37.71,54,3.1,3.1,1856,7796,1,4382
4829.04,7704.0,7686,36,25,72,69,98,1.21,20.6,1755,479,544,1.135699374,3441,49.34,47.7,-3.85,2354,-39.15,54,3.1,3.0,1845,7769,1,4382
4829.29,7762.5,7692,35,25,72,69,98,1.21,18.7,1755,479,544,1.135699374,3441,49.34,46.3,-0.83,2286,-35.19,54,3.1,3.1,1777,7761,1,4382
4829.54,7729.4,7702,34,25,72,69,98,1.21,19.3,1755,479,544,1.135699374,3441,49.27,44.0,1.12,2170,-35.19,54,3.1,3.2,1783,7756,1,4383
4829.79,7672.6,7632,34,25,72,69,98,1.21,18.9,1755,479,544,1.135699374,3441,49.25,46.5,3.45,2294,-37.63,54,3.1,3.0,1757,7779,1,4383
4830.04,7658.2,7674,37,25,72,69,98,1.21,21.0,1755,479,544,1.135699374,3441,49.25,38.5,5.46,1902,-37.63,54,3.1,3.2,1813,7819,1,4383
4830.29,7631.3,7624,38,25,72,69,98,1.16,22.8,1755,478,528,1.10460251,3488,49.22,53.0,-7.86,2613,-37.3,54,3.1,3.1,1936,7814,1,4383
4830.54,7625.2,7611,36,25,72,70,98,1.16,21.5,1755,478,528,1.10460251,3488,49.22,49.2,-2.24,2428,-37.3,54,3.1,3.1,1764,7802,1,4384
4830.79,7677.6,7625,36,25,72,70,98,1.16,21.2,1755,478,528,1.10460251,3488,49.35,48.6,-8.36,2398,-38.59,54,3.1,3.2,1830,7773,1,4384
4831.04,7770.9,7721,34,25,72,70,98,1.16,20.3,1755,478,528,1.10460251,3488,49.39,49.0,-1.35,2419,-39.19,54,3.1,3.1,1796,7733,1,4384
4831.29,7667.1,7686,34,25,72,70,98,1.16,19.8,1755,478,528,1.10460251,3488,49.39,44.4,1.76,2190,-39.19,54,3.1,3.1,1766,7805,1,4384
4831.54,7680.0,7620,33,25,72,70,98,1.16,19.3,1756,478,528,1.10460251,3488,49.41,44.3,-3.25,2185,-36.87,54,3.1,3.2,1732,7750,1,4385
4831.79,7691.3,7619,33,25,72,70,98,1.16,18.8,1756,478,528,1.10460251,3488,49.34,46.5,1.66,2295,-36.69,54,3.1,3.0,1727,7826,1,4385
4832.04,7675.7,7587,33,25,72,70,98,1.16,19.1,1756,478,528,1.10460251,3488,49.34,47.2,0.44,2328,-36.69,54,3.1,3.1,1764,7721,1,4385
4832.29,7657.9,7565,33,25,72,70,98,1.12,19.5,1756,479,519,1.083507307,3489,49.29,46.5,-4.25,2298,-32.97,53,3.1,3.1,1799,7798,1,4385
4832.54,7618.0,7533,32,25,72,70,98,1.12,19.5,1756,479,519,1.083507307,3489,49.29,44.9,-2.22,2215,-32.97,53,3.1,3.1,1804,7760,1,4386
4832.79,7557.2,7515,32,25,72,70,98,1.12,19.1,1756,479,519,1.083507307,3489,49.28,49.7,0.64,2454,-34.07,53,3.1,3.1,1816,7768,1,4386
4833.04,7547.4,7562,32,25,72,70,97,1.12,19.1,1756,479,519,1.083507307,3489,49.26,44.0,0.68,2173,-35.05,53,3.1,3.1,1789,7804,1,4386
4833.29,7632.5,7580,33,25,72,70,97,1.12,19.9,1756,479,519,1.083507307,3489,49.26,43.8,-1.72,2160,-35.05,53,3.1,3.2,1771,7809,1,4386
4833.54,7579.1,7536,33,25,73,70,97,1.12,19.9,1756,479,519,1.083507307,3489,49.19,46.7,-1.03,2302,-31.89,53,3.1,3.1,1774,7832,1,4387
4833.79,7551.9,7541,32,25,73,70,97,1.12,18.9,1756,479,519,1.083507307,3489,49.47,43.8,-8.14,2160,-34.24,53,3.1,3.1,1755,7874,1,4387
4834.04,7527.8,7561,31,23,73,70,98,1.12,18.4,1756,479,519,1.083507307,3489,49.47,41.2,-2.27,2031,-34.24,53,3.1,3.0,1775,7958,1,4387
4834.29,7535.9,7492,32,23,73,70,98,1.17,18.6,1756,478,526,1.10041841,3493,49.28,41.7,0.65,2057,-33.62,53,3.1,3.1,1751,7984,1,4387
4834.54,7490.9,7462,32,23,73,71,98,1.17,18.5,1756,478,526,1.10041841,3493,49.28,40.2,1.62,1985,-33.62,53,3.1,3.0,1711,7931,1,4388
4834.79,7470.8,7455,32,23,73,71,98,1.17,19.1,1757,478,526,1.10041841,3493,49.31,46.5,-4.71,2296,-37.08,53,3.1,3.1,1764,7948,1,4388
4835.04,7520.0,7408,33,23,73,71,97,1.17,19.0,1757,478,526,1.10041841,3493,49.31,46.6,0.97,2297,-39.78,53,3.1,3.1,1797,8009,1,4388
4835.29,7470.7,7425,34,23,73,71,97,1.17,19.3,1757,478,526,1.10041841,3493,49.26,43.6,-0.45,2152,-39.78,54,3.1,3.2,1777,7940,1,4388
4835.54,7443.2,7430,30,23,73,71,97,1.17,19.1,1757,478,526,1.10041841,3493,49.39,42.5,-7.58,2096,-36.18,54,3.1,3.2,1763,7980,1,4389
4835.79,7369.0,7396,32,23,73,71,97,1.17,18.8,1757,478,526,1.10041841,3493,49.39,38.5,8.02,1898,-32.54,54,3.1,3.1,1758,8027,1,4389
4836.04,7453.6,7396,35,23,73,71,98,1.17,21.6,1757,478,526,1.10041841,3493,49.06,47.1,5.2,2323,-32.54,53,3.1,3.1,1885,8021,1,4389
4836.29,7511.9,7425,27,23,73,71,98,1.09,17.5,1757,477,548,1.14884696,3444,49.77,49.3,-11.04,2429,-40.0,53,3.1,3.1,1814,8046,1,4389
4836.54,7420.6,7390,31,23,73,71,98,1.09,19.9,1757,477,548,1.14884696,3444,49.77,37.7,7.84,1858,-40.0,53,3.1,3.1,1587,7999,1,4390
4836.79,7547.3,7492,36,23,73,71,98,1.09,23.3,1757,477,548,1.14884696,3444,49.0,56.2,-9.16,2771,-30.29,53,3.1,3.2,2094,8012,1,4390
4837.04,7487.3,7418,28,23,73,71,97,1.09,16.6,1757,477,548,1.14884696,3444,49.0,48.8,-10.0,2407,-42.88,53,3.1,3.2,1707,8051,1,4390
4837.29,7411.4,7411,26,23,73,71,97,1.09,14.8,1757,477,548,1.14884696,3444,49.77,28.3,5.92,1398,-42.88,53,3.1,3.1,1493,8003,1,4390
4837.54,7395.1,7431,26,23,73,71,97,1.09,16.1,1757,477,548,1.14884696,3444,49.21,29.6,9.09,1458,-24.77,53,3.1,3.1,1759,7989,1,4391
4837.79,7518.9,7510,30,23,73,71,97,1.09,20.4,1758,477,548,1.14884696,3444,49.21,47.1,-14.46,2320,-41.98,53,3.1,3.0,1956,8101,1,4391
4838.04,7412.1,7371,25,23,73,71,98,1.09,15.4,1758,477,548,1.14884696,3444,49.76,39.7,-2.71,1960,-41.98,53,3.1,3.1,1543,8000,1,4391
4838.29,7343.0,7341,35,23,73,71,98,1.17,19.5,1758,493,593,1.202839757,3441,49.02,34.8,5.5,1718,-30.06,53,3.1,3.1,1755,7989,1,4391
4838.54,7462.6,7374,33,23,73,71,98,1.17,19.2,1758,493,593,1.202839757,3441,49.02,49.7,1.05,2448,-30.06,53,3.1,3.2,1768,7993,1,4392
4838.79,7374.9,7332,33,23,73,71,98,1.17,19.2,1758,493,593,1.202839757,3441,49.32,49.5,0.95,2443,-35.57,53,3.1,3.2,1800,7999,1,4392
4839.04,7465.3,7394,35,23,73,71,98,1.17,21.0,1758,493,593,1.202839757,3441,49.32,46.3,5.56,2282,-36.71,53,3.1,3.1,1823,7932,1,4392
4839.29,7511.4,7452,36,23,73,71,98,1.17,21.2,1758,493,593,1.202839757,3441,49.31,51.7,0.47,2548,-36.71,53,3.1,3.1,1795,8005,1,4392
4839.54,7463.0,7462,37,23,73,72,98,1.17,22.7,1758,493,593,1.202839757,3441,49.18,47.8,6.06,2352,-38.31,53,3.1,3.2,1773,8012,1,4393
4839.79,7587.1,7558,37,23,73,72,98,1.17,23.1,1758,493,593,1.202839757,3441,49.18,52.3,1.28,2576,-43.66,53,3.1,3.1,1887,8063,1,4393
4840.04,7644.6,7582,35,23,74,72,98,1.17,20.9,1758,493,593,1.202839757,3441,49.42,49.8,-3.31,2455,-43.66,53,3.1,3.1,1823,8023,1,4393
4840.29,7643.1,7586,31,23,74,72,98,1.2,17.5,1758,490,523,1.067346939,3479,49.38,43.8,-4.08,2156,-40.14,53,3.1,3.1,1680,8040,1,4393
4840.54,7647.2,7586,36,23,74,72,98,1.2,19.8,1758,490,523,1.067346939,3479,49.38,39.5,2.13,1945,-40.14,53,3.1,3.1,1724,8055,1,4394
4840.79,7671.1,7566,35,23,74,72,98,1.2,19.5,1759,490,523,1.067346939,3479,49.42,47.6,-3.0,2346,-41.29,53,3.1,3.2,1809,8067,1,4394
4841.04,7669.8,7600,34,23,74,72,98,1.2,19.2,1759,490,523,1.067346939,3479,49.42,47.9,-2.4,2362,-34.61,53,3.1,3.1,1785,8119,1,4394
4841.29,7663.8,7563,35,23,74,72,98,1.2,20.2,1759,490,523,1.067346939,3479,49.37,48.1,4.58,2370,-34.61,53,3.1,3.1,1790,8171,1,4394
4841.54,7629.8,7604,36,23,74,72,98,1.2,20.2,1759,490,523,1.067346939,3479,49.26,47.6,3.03,2347,-38.74,53,3.1,3.1,1800,8127,1,4395
4841.79,7609.6,7532,36,22,74,72,98,1.2,20.8,1759,490,523,1.067346939,3479,49.26,47.3,0.32,2334,-38.85,53,3.1,3.1,1804,8182,1,4395
4842.04,7546.1,7550,37,22,74,72,98,1.2,21.6,1759,490,523,1.067346939,3479,49.21,47.0,2.54,2319,-38.85,53,3.1,3.1,1833,8108,1,4395
4842.29,7627.0,7609,35,22,74,72,98,1.15,21.2,1759,482,526,1.091286307,3510,49.49,50.1,-4.23,2472,-40.26,53,3.1,3.1,1851,8170,1,4395
4842.54,7655.8,7657,35,22,74,73,98,1.15,20.2,1759,482,526,1.091286307,3510,49.49,49.2,-4.7,2427,-40.26,53,3.1,3.1,1780,8212,1,4396
4842.79,7727.1,7664,33,22,74,73,98,1.15,18.9,1759,482,526,1.091286307,3510,49.44,47.7,-2.59,2352,-36.04,53,3.1,3.1,1745,8205,1,4396
4843.04,7758.7,7670,33,22,74,73,98,1.15,18.7,1759,482,526,1.091286307,3510,49.44,48.2,-3.69,2376,-36.04,53,3.1,3.2,1765,8191,1,4396
4843.29,7643.9,7632,32,22,74,73,98,1.15,18.1,1759,482,526,1.091286307,3510,49.44,40.5,-2.8,1996,-35.7,53,3.1,3.1,1769,8194,1,4396
4843.54,7595.5,7641,32,22,74,73,98,1.15,18.7,1759,482,526,1.091286307,3510,49.24,37.5,1.28,1851,-32.83,53,3.1,3.1,1744,8233,1,4397
4843.79,7542.3,7538,31,22,74,73,98,1.15,18.5,1760,482,526,1.091286307,3510,49.24,40.1,2.97,1980,-32.83,53,3.1,3.1,1785,8177,1,4397
4844.04,7534.7,7547,31,22,74,73,98,1.15,18.6,1760,482,526,1.091286307,3510,49.29,40.8,-0.64,2015,-30.61,53,3.1,3.1,1788,8185,1,4397
4844.29,7497.4,7462,31,22,74,73,98,1.23,17.3,1760,480,562,1.170833333,3506,49.18,40.4,8.64,1995,-31.29,53,3.1,3.1,1693,8172,1,4397
4844.54,7459.0,7407,32,22,74,73,98,1.23,17.5,1760,480,562,1.170833333,3506,49.18,38.8,3.35,1918,-31.29,53,3.1,3.0,1759,8210,1,4398
4844.79,7436.1,7408,34,23,74,73,98,1.23,18.9,1760,480,562,1.170833333,3506,49.08,41.3,-2.14,2038,-30.66,53,3.1,3.1,1809,8222,1,4398
4845.04,7428.7,7369,33,23,75,73,98,1.23,18.1,1760,480,562,1.170833333,3506,49.08,43.6,-0.04,2149,-30.66,53,3.1,3.1,1781,8301,1,4398
4845.29,7302.4,7322,33,22,75,73,98,1.23,18.4,1760,480,562,1.170833333,3506,49.34,36.2,7.55,1785,-33.35,53,3.1,3.1,1723,8274,1,4398
4845.54,7367.9,7357,37,22,75,73,98,1.23,21.3,1760,480,562,1.170833333,3506,49.19,43.7,1.87,2152,-34.11,53,3.1,3.1,1847,8305,1,4399
4845.79,7363.8,7364,38,22,75,73,98,1.23,21.8,1760,480,562,1.170833333,3506,49.19,46.1,5.45,2270,-34.11,53,3.1,3.1,1752,8329,1,4399
4846.04,7451.6,7423,37,22,75,73,98,1.23,21.3,1760,480,562,1.170833333,3506,49.29,51.3,-2.8,2525,-39.02,53,3.1,3.2,1851,8303,1,4399
4846.29,7523.9,7471,38,22,75,73,98,1.15,22.8,1760,477,571,1.19706499,3428,49.11,51.7,6.49,2546,-41.74,53,3.1,3.0,1931,8322,1,4399
4846.54,7554.1,7526,41,22,75,73,98,1.15,24.4,1760,477,571,1.19706499,3428,49.11,57.3,-0.1,2822,-41.74,53,3.1,3.0,1949,8323,1,4400
4846.79,7562.4,7566,39,23,75,73,98,1.15,24.1,1761,477,571,1.19706499,3428,49.42,55.6,-5.88,2742,-44.38,53,3.1,3.1,1939,8385,1,4400
4847.04,7647.5,7645,39,23,75,73,98,1.15,24.4,1761,477,571,1.19706499,3428,49.42,55.9,-2.09,2755,-44.38,53,3.1,3.2,1890,8365,1,4400
4847.29,7775.7,7712,39,23,75,73,98,1.15,23.4,1761,477,571,1.19706499,3428,49.35,57.6,-1.55,2838,-46.87,53,3.1,3.1,1953,8420,1,4400
4847.54,7801.5,7781,38,23,75,73,98,1.15,23.0,1761,477,571,1.19706499,3428,49.35,57.3,-4.37,2823,-45.34,53,3.1,3.1,1864,8355,1,4401
4847.79,7845.2,7791,37,23,75,73,98,1.15,21.9,1761,477,571,1.19706499,3428,49.49,54.8,-8.64,2703,-45.34,53,3.1,3.2,1853,8407,1,4401
4848.04,7882.2,7903,36,23,75,74,98,1.15,21.1,1761,477,571,1.19706499,3428,49.38,52.2,-6.34,2577,-42.26,53,3.1,3.1,1874,8387,1,4401
4848.29,7924.2,7922,36,23,75,74,98,1.15,21.0,1761,514,490,0.953307393,3586,49.38,51.9,-3.02,2562,-40.53,53,3.1,3.2,1802,8380,1,4401
4848.54,7961.0,7892,36,23,75,74,98,1.15,20.5,1761,514,490,0.953307393,3586,49.45,53.8,-2.99,2658,-40.53,53,3.1,3.0,1779,8297,1,4402
4848.79,7914.1,7883,35,23,75,74,98,1.15,20.3,1761,514,490,0.953307393,3586,49.32,50.9,-1.63,2512,-38.73,53,3.1,3.1,1772,8329,1,4402
4849.04,7880.2,7829,35,23,75,74,98,1.15,20.4,1761,514,490,0.953307393,3586,49.32,50.2,-0.72,2479,-38.73,53,3.1,3.0,1845,8340,1,4402
4849.29,7827.0,7802,35,23,75,74,98,1.15,20.7,1761,514,490,0.953307393,3586,49.3,48.9,-0.4,2415,-37.75,53,3.1,3.1,1844,8335,1,4402
4849.54,7851.8,7771,35,23,75,74,98,1.15,20.2,1762,514,490,0.953307393,3586,49.3,51.4,2.31,2536,-40.7,53,3.1,3.2,1811,8367,1,4403
4849.79,7805.7,7762,35,23,75,74,98,1.15,20.4,1762,514,490,0.953307393,3586,49.38,48.7,-4.92,2403,-40.7,53,3.1,3.2,1796,8373,1,4403
4850.04,7782.9,7751,35,23,75,74,98,1.15,20.4,1762,514,490,0.953307393,3586,49.31,48.7,3.54,2405,-35.31,53,3.1,3.2,1792,8375,1,4403
4850.29,7761.0,7699,36,23,75,74,98,1.17,21.3,1762,488,503,1.030737705,3577,49.31,52.2,1.48,2573,-39.4,53,3.1,3.1,1862,8393,1,4403
4850.54,7764.8,7696,36,23,75,74,98,1.17,21.5,1762,488,503,1.030737705,3577,49.27,51.0,2.12,2517,-39.4,53,3.1,3.1,1874,8391,1,4404
4850.79,7798.9,7733,37,23,75,74,98,1.17,21.7,1762,488,503,1.030737705,3577,49.28,53.7,1.98,2648,-41.13,53,3.1,3.1,1815,8371,1,4404
4851.04,7765.7,7748,37,23,75,74,98,1.17,22.1,1762,488,503,1.030737705,3577,49.28,50.8,1.77,2505,-41.13,53,3.1,3.1,1887,8371,1,4404
4851.29,7807.9,7759,37,23,75,74,98,1.17,21.8,1762,488,503,1.030737705,3577,49.29,52.5,2.87,2590,-39.19,53,3.1,3.1,1859,8390,1,4404
4851.54,7855.3,7801,38,23,76,74,98,1.17,22.8,1762,488,503,1.030737705,3577,49.29,54.0,3.06,2664,-39.93,53,3.1,3.1,1900,8417,1,4405
4851.79,7857.4,7812,39,23,76,74,98,1.17,23.0,1762,488,503,1.030737705,3577,49.21,55.6,-0.88,2741,-39.93,53,3.1,3.1,1877,8426,1,4405
4852.04,7889.2,7848,39,23,76,74,98,1.17,23.3,1762,488,503,1.030737705,3577,49.29,55.0,-1.81,2709,-43.66,53,3.1,3.0,1887,8473,1,4405
